m,μ,D,N_mean,alphau_mean,betau_mean,Q_ST_u_mean,N_std,alphau_std,betau_std,Q_ST_u_std,N,alphau,betau,Q_ST_u,mean_local_clustering_coefficient,var._local_clustering_coefficient,mean_betweenness_centrality,var._betweenness_centrality,mean_edge_betweeness_centrality_nx,var._edge_betweeness_centrality_nx,mean_eigenvector_centrality,var._eigenvector_centrality,mean_rich_club_nx,var._rich_club_nx,mean_closeness_centrality,var._closeness_centrality,density,degree_var.,degree_correlation,cl,mean_neighb._deg.,var._neighb._deg.,smax,s_elasticity,modules,mean_deg._distrib.,var._deg._distrib.,diameter,graph_energy,algebraic_connectivity,kk,sqrtk,sqrtk_inv,heat_hetero
0.3448275923728943,0.10000000149011612,0.05000000074505806,1352.414,0.12101214213324822,0.001854157043959735,0.015135929919648235,6.950009352511751,0.03301483485486518,0.0004919586942896313,0.0005546540030420837,"[1357.42, 1361.89, 1345.54, 1349.65, 1347.57]","[0.10329456164005059, 0.14836812340546704, 0.1456935019011059, 0.13625258909649868, 0.07145193462311883]","[0.0015421835209299465, 0.002194443351468433, 0.002211134749133886, 0.0021874936023826928, 0.0011355299958837192]","[0.014710333848707999, 0.014574959757501268, 0.014949732470948208, 0.015801013404049116, 0.015643610117034596]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.37931033968925476,0.10000000149011612,0.05000000074505806,1358.22,0.13707575116361342,0.001980437607631462,0.014265098759275332,6.171640786695221,0.020564059777894123,0.0002749031790287561,0.0003672059072335494,"[1353.54, 1351.3, 1362.65, 1357.49, 1366.12]","[0.15313857483983856, 0.10371845893415794, 0.14452337583986338, 0.13158639997547397, 0.15241194622873327]","[0.0021749927706329187, 0.0015166914444613982, 0.0020357758689104324, 0.0019790911828749948, 0.0021956367712775643]","[0.014003881335646284, 0.014412403450791712, 0.013890472516896808, 0.014817384084102065, 0.0142013524089398]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.4137931168079376,0.10000000149011612,0.05000000074505806,1350.0,0.1238378476381649,0.001626626066981165,0.012871196877545227,3.9126206051699555,0.031208007952467386,0.00047227589299926105,0.0006036800634267607,"[1347.07, 1351.49, 1351.42, 1345.09, 1354.93]","[0.10576511467074415, 0.100778287404605, 0.09898202348422457, 0.14582363133783743, 0.1678401812934133]","[0.0014010426391498426, 0.0012214848035055573, 0.0012582997322696434, 0.0019804893250751705, 0.0022718138349056105]","[0.013073554882614913, 0.011975367954875004, 0.012552829957980368, 0.013399418880830433, 0.013354812711425409]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.4482758641242981,0.10000000149011612,0.05000000074505806,1350.8700000000001,0.12939633991993454,0.0015843298480626665,0.012097934167121217,7.579257879238535,0.018396776945984735,0.0002383968789153394,0.0004951590223331725,"[1351.51, 1349.92, 1342.97, 1346.84, 1363.11]","[0.1144537546695798, 0.1138392217102686, 0.1587499980144515, 0.12635225923618404, 0.1335864659691888]","[0.001418774705306966, 0.0014529625139782338, 0.002002300042425094, 0.001505902813396883, 0.0015417091652061563]","[0.012244271467629318, 0.0126024372229099, 0.012455809755930518, 0.011777916945286003, 0.011409235443850349]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.48275861144065857,0.10000000149011612,0.05000000074505806,1356.088,0.1443185031295951,0.0015266329921213213,0.010459194713457534,3.573775314705699,0.018480263417248267,0.00021078237736873448,0.0002621157341027115,"[1352.3, 1357.84, 1353.76, 1355.21, 1361.33]","[0.11831220023343562, 0.16167679725288253, 0.15915759665288343, 0.14985658446925526, 0.13258933703951858]","[0.0012429287004295125, 0.0016741136353964415, 0.0017562739951607577, 0.0015757882439552567, 0.0013840603856646386]","[0.010396280874884666, 0.010248572391135441, 0.010914372938067811, 0.010405887563682012, 0.010330859799517738]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.517241358757019,0.10000000149011612,0.05000000074505806,1352.7779999999998,0.11578063411828934,0.001197883294912653,0.010254365040532124,10.749705577363514,0.02302323313124918,0.00023445786053198384,0.0003142635072468572,"[1357.39, 1353.83, 1337.54, 1348.57, 1366.56]","[0.1222520033161401, 0.12674090633967805, 0.10662919390468074, 0.14197402280384497, 0.08130704422710283]","[0.0012027855276927515, 0.0013014309234598209, 0.0011324300394153206, 0.0014957024887664358, 0.0008570674952289351]","[0.009742720707369599, 0.010164067223993808, 0.010508657887364391, 0.010425213303474998, 0.010431166080457835]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.5517241358757019,0.10000000149011612,0.05000000074505806,1356.8380000000002,0.11828008426318522,0.0011193640622258973,0.009408094276463566,3.7184096062698866,0.029585748786682648,0.0002667128754144802,0.00020284614506114765,"[1351.49, 1357.14, 1356.23, 1357.4, 1361.93]","[0.06971747068382171, 0.14231996719243456, 0.11389016712108077, 0.12474326289378114, 0.14072955342480786]","[0.0006833918564689567, 0.0013360569547102665, 0.0010904306129709896, 0.00115438193251578, 0.0013325589544634937]","[0.009707151756526408, 0.009300389333772474, 0.009483605360037681, 0.009169209909434763, 0.00938011502254651]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.5862069129943848,0.10000000149011612,0.05000000074505806,1351.278,0.1266027348595938,0.0011107884001473457,0.008670939971577035,8.927783599527931,0.018132925994201337,0.00019083522551314403,0.00030456179560918163,"[1351.84, 1358.5, 1339.93, 1361.16, 1344.96]","[0.10068697399486065, 0.12970946383219786, 0.11833515682980943, 0.1357105302863256, 0.14857154935477557]","[0.0008482674140151542, 0.001115000141598414, 0.0010448428558736194, 0.001173372016890785, 0.001372459572358756]","[0.00835441372123435, 0.00852287185232989, 0.00875224374790248, 0.00857202342384722, 0.009153147112571241]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6206896305084229,0.10000000149011612,0.05000000074505806,1352.934,0.127606142162767,0.0010970507006735628,0.00853166588803976,7.102399594503253,0.02860747664116947,0.0002415926458683173,0.00041982440268192357,"[1364.5, 1348.49, 1348.56, 1355.12, 1348.0]","[0.12302005182298868, 0.16584635030323142, 0.08575382752460055, 0.13012668434170124, 0.13328379682131314]","[0.0010466758583643826, 0.0013681448008916672, 0.0007291710952912613, 0.0010955479127964546, 0.0012457138360240487]","[0.008436394494522447, 0.008181974894220352, 0.008431380813888037, 0.008348798019772325, 0.009259781217795636]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6551724076271057,0.10000000149011612,0.05000000074505806,1353.4199999999998,0.12235235382832585,0.0009783074288336057,0.007964653125535157,4.715675985476561,0.03965820174936101,0.0003030217272515027,0.0001612475458667723,"[1348.93, 1348.85, 1354.35, 1354.84, 1360.13]","[0.1679695353725686, 0.0731297071122536, 0.10994635433020701, 0.1577916726788342, 0.10292449964776589]","[0.001336910301272121, 0.000596402119069696, 0.0008771316165385659, 0.0012340110474031041, 0.0008470820598845419]","[0.007896393406353843, 0.00808942890500871, 0.007914672680121769, 0.007759822303467998, 0.008162948332723465]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
