m,μ,D,rθ,N_mean,betas_mean,gammas_mean,betau_mean,gammau_mean,Q_TS_u_mean,Q_TS_s_mean,N_std,betas_std,gammas_std,betau_std,gammau_std,Q_TS_u_std,Q_TS_s_std,N,betas,gammas,betau,gammau,Q_TS_u,Q_TS_s,mean_local_clustering_coefficient,var._local_clustering_coefficient,mean_betweenness_centrality,var._betweenness_centrality,mean_edge_betweeness_centrality_nx,var._edge_betweeness_centrality_nx,mean_eigenvector_centrality,var._eigenvector_centrality,mean_rich_club_nx,var._rich_club_nx,mean_closeness_centrality,var._closeness_centrality,density,degree_var.,degree_correlation,cl,mean_neighb._deg.,var._neighb._deg.,smax,s_elasticity,modules,mean_deg._distrib.,var._deg._distrib.,diameter,graph_energy,algebraic_connectivity,kk,sqrtk,sqrtk_inv,heat_hetero
0.48275861144065857,0.10000000149011612,0.05000000074505806,-0.3333333333333333,728.158,0.04941471161543211,0.13251412622223663,0.019638843787218932,0.08539317799885285,0.23361409897642046,0.37062669864922265,6.248813487375045,0.010582455999588356,0.0217594299049689,0.0019530371107609203,0.014294573733850055,0.03539791538820596,0.020001604011705677,"[735.7, 721.37, 722.06, 729.89, 731.77]","[0.04767460042624249, 0.06559108920181543, 0.05326161916302998, 0.04108380298164791, 0.039462446304424706]","[0.1255137368278792, 0.16698451056019445, 0.13953980457739953, 0.11775048124824435, 0.11278209789746557]","[0.01997268840810595, 0.020111594708590606, 0.020390876036685462, 0.021422951175370884, 0.016296108607341767]","[0.10947076178408144, 0.07548158371866012, 0.08680220836539097, 0.08044235823351648, 0.0747689778926152]","[0.18244769729016588, 0.26644372995076326, 0.23491195006065693, 0.26631431059221444, 0.21795280698830183]","[0.3798357186322969, 0.39279744559404034, 0.38169480976653497, 0.3489056057022312, 0.34989991355100963]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.517241358757019,0.10000000149011612,0.05000000074505806,-0.3333333333333333,705.787,0.033612543055708335,0.11258366738512246,0.016146124740608454,0.0844793473653632,0.19307136560264837,0.2979783170528522,9.803419428954367,0.00604276800580325,0.017503512185352035,0.0025134125331506777,0.007646297000131687,0.03907917669874773,0.012333392242550667,"[720.115, 695.645, 708.32, 707.29, 697.565]","[0.02900720224663449, 0.04400623772050381, 0.0332220324760852, 0.029888615708977398, 0.03193862712634076]","[0.09543260260253549, 0.14172637994630657, 0.10860214330407353, 0.10444935246479954, 0.11270785860789725]","[0.01930155154050712, 0.016296220646201075, 0.016441485030840832, 0.01225770499797141, 0.016433661487521848]","[0.08112361791527556, 0.0880125463389243, 0.07308402120186516, 0.08714333052821564, 0.0930332208425353]","[0.237927647170093, 0.18515792718286497, 0.2249668909901366, 0.14066142438752163, 0.17664293828262567]","[0.30395484829692593, 0.3105013882184509, 0.3059058639668586, 0.28615415034813313, 0.28337533443389257]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5517241358757019,0.10000000149011612,0.05000000074505806,-0.3333333333333333,687.882,0.011317367191976674,0.0636779453203302,0.006319785265424814,0.06792919614957843,0.09191023157508298,0.16951694579650164,5.224250663970842,0.005959248068191359,0.018360740752267873,0.0027943812491380516,0.013937692497124343,0.027313647680312584,0.04102216333183491,"[680.825, 684.295, 690.665, 689.83, 693.795]","[0.010922523479422923, 0.005630469247720906, 0.021083276377219934, 0.007552484300959943, 0.011398082554559662]","[0.07008082607832719, 0.04643143433911304, 0.09191171710306112, 0.04942977630389898, 0.060535972777250716]","[0.005633449616248703, 0.0049716383251165955, 0.011201377649346896, 0.005625184472586728, 0.004167276263825153]","[0.06380912846148933, 0.08118285094831819, 0.0821568757420906, 0.06363441101345785, 0.04886271458253618]","[0.08828595143167728, 0.06124000656593829, 0.13634132929434423, 0.08839846842295868, 0.08528540216049646]","[0.1558560891850098, 0.12126416786090746, 0.2293861657875365, 0.15279220068742672, 0.18828610546162788]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5862069129943848,0.10000000149011612,0.05000000074505806,-0.3333333333333333,671.344,0.004732672963954054,0.03752181184704291,0.0024577074183813477,0.05209003532877389,0.04402312218656808,0.09077216379739615,7.750759962739153,0.006471632913972185,0.03214179708540494,0.002176149482725676,0.01118434479931711,0.03088627889752812,0.052580066487574025,"[670.95, 660.37, 668.23, 676.98, 680.19]","[0.0009295940107898673, 0.01605917671640729, 0.003965520892145539, 0.0005290365610962445, 0.0021800366393313307]","[0.016747354004929434, 0.09230536811100891, 0.03865805371964006, 0.013597928187538489, 0.026300355212097632]","[0.0011267112106334103, 0.006168463191003999, 0.002668688677113816, 0.0011818930349122591, 0.0011427809782432548]","[0.048712917105751374, 0.06404079690150898, 0.057532391821703666, 0.055529266492979706, 0.034634804321925686]","[0.023129618950707084, 0.0963208374888079, 0.04638584617486863, 0.02128414635301693, 0.03299516196543987]","[0.05550691831773841, 0.17397879500457755, 0.10257942422307911, 0.03890567399679813, 0.08289000744478758]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6206896305084229,0.10000000149011612,0.05000000074505806,-0.3333333333333333,665.855,0.0008771196282266067,0.01955646814425216,0.0016235953645439727,0.06953547855138201,0.023157821259249353,0.043807036193890814,6.551402521597933,0.0003516548825783717,0.003803513462944021,0.0007251935820565486,0.028922517495584922,0.00393019328539169,0.009752697540711213,"[662.54, 674.16, 669.355, 656.95, 666.27]","[0.0008624770746163296, 0.0005567468289118167, 0.0006265169740829805, 0.0008892904523533532, 0.0014505668111685537]","[0.020476978962559848, 0.017169356468162904, 0.014542376360519658, 0.021187402871000165, 0.02440622605901823]","[0.0009361091634598536, 0.0023150932998333646, 0.0008025557489166403, 0.0017629040632058542, 0.00230131454730415]","[0.04461648017766185, 0.10812494358331383, 0.037169837048672445, 0.08149603847773605, 0.07627009346952582]","[0.020981241902819033, 0.02141127868473299, 0.02159158642169254, 0.021631776171395903, 0.030173223115606305]","[0.042119351501668505, 0.03242677324244452, 0.04308215923938531, 0.04197260314384977, 0.05943429384210598]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6551724076271057,0.10000000149011612,0.05000000074505806,-0.3333333333333333,664.487,0.00046758694509088026,0.013568205288429799,0.001377624869531059,0.07347477661196564,0.018735472359450583,0.03204940265369169,9.416309388502473,0.0002847899326723292,0.004645000515825364,0.00016167001714851765,0.006663053136022936,0.0010774385173062976,0.009176132278223788,"[661.565, 674.685, 650.04, 666.11, 670.035]","[0.0007192619919944841, 0.00031799511628001107, 0.0008295435245136088, 0.00023904169010119836, 0.00023209240256509916]","[0.017105957806934694, 0.012209439072673129, 0.019690613351722834, 0.009446884567550462, 0.009388131643267883]","[0.0015872389536653827, 0.0014980947009115295, 0.0012646270992815844, 0.0011992031881383973, 0.001338960405658401]","[0.0775688759745736, 0.08086782288775624, 0.07167265603323568, 0.06333987181759322, 0.0739246563466695]","[0.020462317311206957, 0.01852522607157201, 0.017644484930140692, 0.018932832570168034, 0.018112500914165216]","[0.04204745505118093, 0.026045022575340096, 0.04212888190407882, 0.02530375896856977, 0.024721894769288825]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6896551847457886,0.10000000149011612,0.05000000074505806,-0.3333333333333333,659.783,0.00041679185627441304,0.013907260166897228,0.0006822386554178263,0.03838631237182412,0.0178906932974836,0.028981948714637152,6.409281941060196,0.0002005239797502439,0.004841644344495052,0.00022634328544130002,0.013630941306775687,0.0007133622564886578,0.004683000424408958,"[667.08, 651.05, 656.22, 660.09, 664.475]","[0.0002390129106495797, 0.0006921061753169505, 0.0005665243003849182, 0.0002782306833556827, 0.00030808521166493416]","[0.010716880335393522, 0.02110781251636026, 0.016659105996806926, 0.009718630819969735, 0.011333871165955696]","[0.0004698767371234469, 0.0006226719739722774, 0.0007132284717068828, 0.0005514181347130966, 0.0010539979595734278]","[0.02482783132617632, 0.034436908426438755, 0.03961732310572452, 0.032210484960641966, 0.06083901404013904]","[0.01892540395294411, 0.018081529452691064, 0.018002944565525793, 0.017119212436164037, 0.01732437608009301]","[0.022302470790890212, 0.03278909999700406, 0.03400688491288217, 0.02862858858513047, 0.027182699287278844]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7241379022598267,0.10000000149011612,0.05000000074505806,-0.3333333333333333,654.58,0.0002570951368336848,0.01244808584199532,0.0010888909394727395,0.06597835490957088,0.01663440415765146,0.020573447796053468,3.8931397996989716,4.591883303005196e-5,0.0014504725325588492,0.00029842067255058985,0.019598291434615955,0.0010142469019685887,0.001722290356571076,"[658.61, 650.045, 657.485, 655.88, 650.88]","[0.0002184579894237574, 0.00021812808839905034, 0.0002830238789347229, 0.00024160840994655295, 0.0003242573174643403]","[0.01046075925886432, 0.011780260124891657, 0.012996541871978382, 0.012635369450074832, 0.0143674985041674]","[0.000768156158043102, 0.0008833791169954689, 0.001430293598366352, 0.0013781304220259678, 0.0009844954019328069]","[0.04250139887236146, 0.056500977164651384, 0.0848104160697929, 0.08788903894740027, 0.058189943493648436]","[0.018073667653857668, 0.01563475821703374, 0.01686459829638523, 0.015680344654249202, 0.016918651966731448]","[0.020883569157624838, 0.018516406775954487, 0.021776860469702772, 0.0191215944180502, 0.022568808158935045]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7586206793785095,0.10000000149011612,0.05000000074505806,-0.3333333333333333,647.05,0.0002712609998788929,0.013118240410639068,0.0007533462580459683,0.04907908264506485,0.015473156480908756,0.02058918147391429,6.819148590550014,4.182231194835085e-5,0.00099047192322998,0.00017765994905506754,0.013085961256490938,0.0010772420481585355,0.0019631842598782975,"[645.26, 649.715, 648.11, 636.79, 655.375]","[0.0002055664947602596, 0.0002561392298839459, 0.00028839554230578675, 0.00029501752663603183, 0.0003111862058084405]","[0.011719110139876506, 0.012476017874389678, 0.01378184960580931, 0.014094041936436628, 0.013520182496683216]","[0.0008830522145775385, 0.0008464185187346237, 0.0005248438051531762, 0.0009119909081323243, 0.0006004258436321787]","[0.05215679155211776, 0.057079752265890106, 0.032811804864977694, 0.06458476492781515, 0.03876229961452356]","[0.016930723464750455, 0.01482869993534343, 0.015995578643507608, 0.014120836533997374, 0.015489943826944921]","[0.01754113514649721, 0.020530527646144155, 0.02092575021165683, 0.020932073848406656, 0.023016420516866618]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7931034564971924,0.10000000149011612,0.05000000074505806,-0.3333333333333333,647.576,0.0001737642366955844,0.00945104123435216,0.0009726455547398623,0.06972924547908381,0.013942167144107492,0.01852887932113157,2.725998440938661,2.6700176059744175e-5,0.0013484356490409094,0.00029642777085979867,0.021119999074793575,0.00037437701177393844,0.002700320630076621,"[648.11, 649.29, 650.615, 646.215, 643.65]","[0.0002134452271163219, 0.00016990120078503614, 0.00018338426367485377, 0.00014276141956239073, 0.00015932907233931956]","[0.011451040752868052, 0.009438834917027157, 0.008445365803455774, 0.009903196800032057, 0.008016767898377759]","[0.001239963834034529, 0.0007773197257277799, 0.0007633615121686925, 0.001348408714681629, 0.0007341739870866812]","[0.08567045904456741, 0.05749786364449509, 0.05439683114549325, 0.09875543834901607, 0.05232563521184727]","[0.014473645266561207, 0.013519106214691531, 0.014033198186250168, 0.013654019841582361, 0.014030866211452197]","[0.018639810277756803, 0.018000230142657055, 0.02171418834218104, 0.014415690452796878, 0.019874477390266064]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8275862336158752,0.10000000149011612,0.05000000074505806,-0.3333333333333333,639.539,0.00016620988188182978,0.01043345691879019,0.0008851615497594119,0.06330084226095418,0.014151160700064131,0.01574538570150324,4.131183849697343,5.428892350427793e-5,0.0029292418287180247,0.00025425804788967074,0.02123738309895481,0.0006988023895785943,0.001030099133715049,"[642.55, 639.92, 639.97, 642.705, 632.55]","[9.618295535558885e-5, 0.00023226724517884164, 0.0001872463958424315, 0.00012658277490691942, 0.0001887700381253674]","[0.006510924415556724, 0.014228112735455383, 0.011282419948801357, 0.008739602872798303, 0.011406224621339183]","[0.0008235908426095401, 0.0009660016081461367, 0.0006454028535637904, 0.0012839114601688574, 0.0007069009843087355]","[0.05823343234194391, 0.0702847841738134, 0.04468950194967628, 0.09658728584661498, 0.04670920699272237]","[0.014142921162081849, 0.013744107199037943, 0.014441934356094687, 0.01329275845071128, 0.015134082332394891]","[0.014772549828066868, 0.016324529436715047, 0.0165962973096321, 0.01448381313765454, 0.01654973879544766]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
