m,μ,D,rθ,N_mean,alphas_mean,betas_mean,alphau_mean,betau_mean,Q_ST_u_mean,Q_ST_s_mean,N_std,alphas_std,betas_std,alphau_std,betau_std,Q_ST_u_std,Q_ST_s_std,N,alphas,betas,alphau,betau,Q_ST_u,Q_ST_s,mean_local_clustering_coefficient,var._local_clustering_coefficient,mean_betweenness_centrality,var._betweenness_centrality,mean_edge_betweeness_centrality_nx,var._edge_betweeness_centrality_nx,mean_eigenvector_centrality,var._eigenvector_centrality,mean_rich_club_nx,var._rich_club_nx,mean_closeness_centrality,var._closeness_centrality,density,degree_var.,degree_correlation,cl,mean_neighb._deg.,var._neighb._deg.,smax,s_elasticity,modules,mean_deg._distrib.,var._deg._distrib.,diameter,graph_energy,algebraic_connectivity,kk,sqrtk,sqrtk_inv,heat_hetero
0.009999999776482582,0.10000000149011612,0.05000000074505806,-1.0,1319.922,0.019925678156757342,0.2581618590267271,0.03360973065318855,0.613928949482717,0.9479880950207826,0.927988944517071,4.582448308491839,0.0006457813377849971,0.020627410546468043,0.0024617189314939257,0.02426076964888349,0.004905327757609051,0.006419460012304492,"[1317.04, 1315.0, 1326.975, 1319.45, 1321.145]","[0.020181428869138308, 0.020098914351277752, 0.020051672081074157, 0.020485695534686824, 0.01881067994760969]","[0.2611911218079732, 0.23744387576563242, 0.23635167336526103, 0.27593862253266516, 0.2798840016621038]","[0.03587464857466805, 0.034253796337001256, 0.034856149931795845, 0.029469467816667216, 0.03359459060581038]","[0.6231175991401211, 0.5795735448763252, 0.6056517757280003, 0.6458472107304307, 0.615454616938708]","[0.9455613496227432, 0.9441963659205972, 0.9455804549242852, 0.956362002075724, 0.9482403025605634]","[0.9282750615844633, 0.9219589321752942, 0.9217963710802246, 0.9308906378928326, 0.93702371985254]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009999999776482582,0.10000000149011612,0.05000000074505806,-0.7777777777777778,1325.3170000000002,0.016366561350353175,0.2375452840535488,0.03330511697411611,0.5897007007850937,0.9464729384012734,0.9355212450510717,6.038797065641525,0.0008077778146646672,0.011466485731200318,0.0013040165062988118,0.02589406204627778,0.0029198758251691268,0.0020739349243596088,"[1316.79, 1331.14, 1325.52, 1322.32, 1330.815]","[0.017443495221963038, 0.01628046277023754, 0.015474356128463618, 0.016883782439225697, 0.01575071019187599]","[0.2570240693191859, 0.2302805086893578, 0.23617618514468128, 0.23618734971833047, 0.22805830739618865]","[0.03245997589164751, 0.03375325045392748, 0.03354637425783103, 0.03167764539876701, 0.03508833886840751]","[0.5596786860075678, 0.5766621665569075, 0.6280619182426337, 0.6000522472, 0.5840484859183593]","[0.9451817995002455, 0.9447044594331923, 0.9492957167585571, 0.9498557124335945, 0.9433270038807786]","[0.9364460596605474, 0.9339698303674738, 0.9385085521764582, 0.9332844394566732, 0.9353973435942058]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009999999776482582,0.10000000149011612,0.05000000074505806,-0.5,1318.1009999999999,0.016894789404758453,0.2467398969491557,0.03555282454452151,0.5702952958563668,0.9413221096940468,0.9355640188082818,5.409990064685919,0.0010181689213575678,0.028012169367337362,0.003625538986710612,0.025074634582560124,0.0052583543583913355,0.004623230293914762,"[1323.96, 1310.695, 1315.03, 1318.435, 1322.385]","[0.01588009992600823, 0.0175975797607172, 0.016158696515038866, 0.018294052917414025, 0.01654351790461395]","[0.23424246651831282, 0.26975029633259096, 0.20647508004971346, 0.27556610004930016, 0.24766554179586112]","[0.041588161305741556, 0.03616154238358309, 0.03283410779867521, 0.03417613563736929, 0.03300417559723836]","[0.5774398941108754, 0.6031288322549082, 0.574652478306145, 0.5342700114091112, 0.5619852632007943]","[0.9328170008744563, 0.9434348711975652, 0.9459508924975509, 0.9398779711764415, 0.9445298127242197]","[0.9365107269137858, 0.9387586224754176, 0.9274202829221685, 0.937745717707136, 0.9373847440229006]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009999999776482582,0.10000000149011612,0.05000000074505806,-0.2698412698412698,1327.193,0.014687453538009218,0.24496533502534973,0.03899614158459058,0.5543367878449437,0.9342692802778307,0.9434678214176987,6.539168142814493,0.0010107733471636394,0.007466128741560062,0.002007317288669116,0.011061932308425204,0.0032618856061713475,0.0026617519323116324,"[1332.19, 1331.34, 1332.04, 1318.26, 1322.135]","[0.014915482418504078, 0.014208859247353269, 0.01622573526770059, 0.014595946730312104, 0.01349124402617605]","[0.254740422113915, 0.23827810527929938, 0.25039950621569196, 0.24360761566241784, 0.23780102585542448]","[0.04194978756560161, 0.03949596046340603, 0.03857531963888659, 0.03856791356665166, 0.036391726688407025]","[0.5625138013067944, 0.556663495509174, 0.549857504789458, 0.5375590800033909, 0.5650900576159011]","[0.9305999760153338, 0.933749334900724, 0.9344439704288046, 0.9330565760724718, 0.9394965439718198]","[0.9446869800816436, 0.943724384845011, 0.9391440391111234, 0.9434711643981444, 0.9463125386525713]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.0,1322.8560000000002,0.013055001504168048,0.24150736077038149,0.04128049444768559,0.5246666073113034,0.9269349803037304,0.9486482447309914,9.365314596958314,0.0011423720743015562,0.02175500692948394,0.009776075813935543,0.02232318312504692,0.017364679847159253,0.0026401117094347515,"[1312.02, 1315.41, 1334.795, 1323.26, 1328.795]","[0.012311959239421282, 0.01503083832749243, 0.013032789828539481, 0.012573734351025954, 0.012325685774361095]","[0.2156908398677663, 0.27399776910853213, 0.23396681301885572, 0.2343985920803124, 0.24948278977644098]","[0.04491893832725962, 0.0424542814314424, 0.05494122485241173, 0.029760389574094145, 0.03432763805322002]","[0.5107141783876926, 0.4958864512209344, 0.5265322124124132, 0.5532178203441422, 0.5369823741913344]","[0.9191571974816187, 0.9211386416512227, 0.9055137838955326, 0.9489511116062673, 0.9399141668840109]","[0.9460008417105737, 0.9479953266189423, 0.947235583870183, 0.9490884888492896, 0.9529209826059685]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.23809523809523808,1328.0990000000002,0.013206958663990903,0.24492233132420993,0.04250000581835028,0.4964240529769345,0.921106777437922,0.9488535843845497,3.2972628800264387,0.0012375051042573324,0.014909573062531406,0.01006335923324624,0.029939604492088222,0.01841320814308617,0.00320748776934735,"[1327.395, 1327.36, 1325.395, 1326.53, 1333.815]","[0.012228097291599271, 0.013920282458353117, 0.01276440154174521, 0.01501223295219825, 0.012109779076058673]","[0.23530043376841434, 0.24115367715176425, 0.25854202779370433, 0.26208310877934304, 0.22753240912782366]","[0.036814362398744346, 0.059604064503732374, 0.04349079944512439, 0.03735217167380005, 0.03523863107035021]","[0.5303027068715176, 0.47748024683831014, 0.5235708231532324, 0.49049135893195045, 0.46027512908966206]","[0.9350850743284534, 0.889022890363719, 0.9233049853632427, 0.9292362802459, 0.9288846568882954]","[0.9505992410683577, 0.9454264854019973, 0.952952086048934, 0.9458228606140101, 0.9494672487894497]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5,1327.182,0.012068859287178671,0.2504542013779043,0.06141138230261108,0.3967170831221335,0.8654721458709378,0.9540056175281884,5.210047504581879,0.0011051187713133166,0.007230884263179678,0.01748929720229749,0.042209988795546285,0.03894057772383724,0.004284039064027995,"[1319.47, 1326.005, 1327.645, 1333.845, 1328.945]","[0.012117699541582837, 0.013307347109725467, 0.012341988256048143, 0.010274530175513021, 0.012302731353023889]","[0.25436501781945253, 0.25620784022302906, 0.23824149179612203, 0.2537712221111797, 0.24968543493973847]","[0.05094580563094054, 0.07070486821873073, 0.05322587725768844, 0.044679667614933714, 0.087500692790762]","[0.3821142013987955, 0.3842009044114358, 0.4711861891848045, 0.3797566922428657, 0.36632742837276594]","[0.8823585535400356, 0.8445724972670043, 0.8985037136563958, 0.8947317623073034, 0.8071942025839495]","[0.954527259172438, 0.950624871119802, 0.9507469995488984, 0.9610880686906214, 0.953040889109182]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.746031746031746,1333.409,0.009405728276535835,0.23691592524768712,0.06496238124079792,0.3617419356314532,0.8498151823633677,0.9617401766291748,9.989321423400087,0.0008349357495437342,0.011643626356783822,0.020478974353132257,0.04356170211520087,0.031942850619553424,0.003904856206788574,"[1342.765, 1328.75, 1321.515, 1329.18, 1344.835]","[0.009471131119949749, 0.010820614389093286, 0.008727176330436138, 0.009020135896360497, 0.008989583646839501]","[0.2458676044343204, 0.2336394490173843, 0.24868601109826632, 0.21922878670096987, 0.23715777498749457]","[0.051928604841516054, 0.047517018723470764, 0.0931167122792802, 0.05184254376651848, 0.08040702659320406]","[0.3426384882248518, 0.3508004329538561, 0.3684973692040168, 0.31512438742499965, 0.43164900034954157]","[0.868390938438494, 0.8807056569493124, 0.7982801738195036, 0.858726933246576, 0.8429722093629519]","[0.9629075819640505, 0.9557366784647304, 0.9660966230300327, 0.9604811457871653, 0.9634788538998948]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05000000074505806,0.10000000149011612,0.05000000074505806,-1.0,1259.6309999999999,0.0585878377554883,0.1949425493001391,0.08778718760995788,0.4983411565013663,0.8502563468566218,0.768970745289752,3.8623137495547892,0.003991388258997379,0.010998703353324868,0.0040948240044111975,0.010634066440343017,0.005046100998545589,0.006478462847709103,"[1258.555, 1262.1, 1255.08, 1264.865, 1257.555]","[0.0605209137736719, 0.05367983761640862, 0.05589506124020887, 0.05891300195659437, 0.06393037419055773]","[0.18959241944046515, 0.1837392454197089, 0.19076435416883175, 0.1983301669028917, 0.21228656056879786]","[0.09273493088666246, 0.08788259351787454, 0.08235051892886407, 0.0905281833480278, 0.08543971136836052]","[0.5088164143568371, 0.4851235953269088, 0.4990054121246866, 0.5084713339901172, 0.4902890267082817]","[0.8458403731952014, 0.846628892970508, 0.8583475036031266, 0.8488676856530367, 0.8515972788612358]","[0.7580260396519672, 0.7739025990246852, 0.7733917387766573, 0.7709832209819558, 0.7685501280134946]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05000000074505806,0.10000000149011612,0.05000000074505806,-0.7777777777777778,1273.516,0.04997774442345761,0.21373802707156636,0.08665571365784112,0.49958229895218303,0.8519292060345732,0.8099327448642318,7.928605173673369,0.0028503409750944317,0.022002699510002135,0.009206918954239572,0.026699294920736954,0.01759052417044538,0.007852742091798278,"[1279.33, 1261.135, 1269.945, 1278.915, 1278.255]","[0.04776981352504792, 0.0542452238196428, 0.04715630262900259, 0.049596896824335615, 0.05112048531925912]","[0.19014767094004498, 0.2417350685605963, 0.19371989334146744, 0.21547944708598116, 0.22760805542974186]","[0.08497913128051517, 0.08095437035069597, 0.10291116922378246, 0.08198448528840815, 0.08244941214580395]","[0.5281047956414124, 0.49883272666017414, 0.47362745971653963, 0.47257719992147806, 0.5247693128213108]","[0.8613907043572899, 0.8603722456604133, 0.8215016929343778, 0.8521634518306483, 0.8642179353901361]","[0.7992168854994065, 0.8167269064321512, 0.8042301256086606, 0.8128958016671767, 0.8165940051137646]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
