m,μ,D,rθ,N_mean,alphas_mean,betas_mean,alphau_mean,betau_mean,Q_ST_u_mean,Q_ST_s_mean,N_std,alphas_std,betas_std,alphau_std,betau_std,Q_ST_u_std,Q_ST_s_std,N,alphas,betas,alphau,betau,Q_ST_u,Q_ST_s,mean_local_clustering_coefficient,var._local_clustering_coefficient,mean_betweenness_centrality,var._betweenness_centrality,mean_edge_betweeness_centrality_nx,var._edge_betweeness_centrality_nx,mean_eigenvector_centrality,var._eigenvector_centrality,mean_rich_club_nx,var._rich_club_nx,mean_closeness_centrality,var._closeness_centrality,density,degree_var.,degree_correlation,cl,mean_neighb._deg.,var._neighb._deg.,smax,s_elasticity,modules,mean_deg._distrib.,var._deg._distrib.,diameter,graph_energy,algebraic_connectivity,kk,sqrtk,sqrtk_inv,heat_hetero
0.05000000074505806,0.10000000149011612,0.05000000074505806,-0.5,1281.164,0.04581713102018557,0.2160112792566904,0.03873353118317947,0.15621448207782662,0.8015411636766873,0.8248652406467153,8.5514577704623,0.001202999786755348,0.010771343400590756,0.004031880230636905,0.00311073201773648,0.016697446443067622,0.004744802390392915,"[1271.085, 1275.635, 1279.275, 1288.55, 1291.275]","[0.04562860236798195, 0.04615832432566021, 0.04464145264234887, 0.044962735280725974, 0.04769454048421087]","[0.20943741560640294, 0.2211555816440669, 0.20142483248118673, 0.21885270133081167, 0.2291858652209838]","[0.035036678914495405, 0.03732770389679008, 0.0356266123794335, 0.04110203132994303, 0.04457462939523532]","[0.15438991071817357, 0.15340272247852738, 0.16110842854394872, 0.1547651314120405, 0.15740621723644294]","[0.8150382214955271, 0.8042907751732438, 0.8189106922070473, 0.7901535369454099, 0.7793125925622082]","[0.8211106178300701, 0.8273253905059187, 0.8185795643643867, 0.8295674587574169, 0.8277431717757843]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05000000074505806,0.10000000149011612,0.05000000074505806,-0.2698412698412698,1294.315,0.03616682271071289,0.21211564562958793,0.044903808477331074,0.13722307067260048,0.7542171153053264,0.8544088046373485,7.9359348850655085,0.002644009332700025,0.011427653736930493,0.008912848225420678,0.00634176247741962,0.0424506368465859,0.004398914073464117,"[1301.585, 1286.13, 1288.065, 1303.7, 1292.095]","[0.03316162030287138, 0.03643921771350794, 0.03740440815880778, 0.0340676601853458, 0.039761207193031584]","[0.20034911222589202, 0.21316559143656622, 0.22577486786130613, 0.20084873022126587, 0.22043992640290963]","[0.05059461382794678, 0.03908180268931613, 0.04605973252641255, 0.05556313516016185, 0.033219758182818075]","[0.1299299142413944, 0.13378285833816045, 0.13873894810751877, 0.13677871550628504, 0.1468849171696438]","[0.7197355153394285, 0.7739167597528558, 0.7507572436750644, 0.7111230084994988, 0.8155530492597842]","[0.8579867402934613, 0.8540123572234581, 0.8578747965096267, 0.8549796371109788, 0.8471904920492176]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05000000074505806,0.10000000149011612,0.05000000074505806,0.0,1297.391,0.033730717758382094,0.21621698210825765,0.044824498650324965,0.1386852870782034,0.7562832486466553,0.8649806528346389,5.783131072351706,0.0018896224711924341,0.007516648611627861,0.008349096845983582,0.005382042245112657,0.0404270311709564,0.008062425530930752,"[1294.67, 1305.715, 1291.77, 1293.83, 1300.97]","[0.03606479927103104, 0.03143324589729743, 0.03354695141247894, 0.03512939633914619, 0.032479195871956884]","[0.20747658758150475, 0.21810601963477333, 0.21947665802561087, 0.22604281307796686, 0.20998283222143246]","[0.059589032984613134, 0.0398640284442507, 0.04223505857031174, 0.03989405893127024, 0.04254031432117901]","[0.1296144783502919, 0.14247396200323062, 0.1378809875470462, 0.14190549688935516, 0.14155151060109308]","[0.6850532394235757, 0.7813728869863096, 0.7655119603125604, 0.7805601958091022, 0.7689179607017284]","[0.8519151108683295, 0.8740348705031448, 0.8674157265917619, 0.8654933600418346, 0.8660441961681239]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05000000074505806,0.10000000149011612,0.05000000074505806,0.23809523809523808,1302.1770000000001,0.029261976881285102,0.23303727973291072,0.043444482234608804,0.13334350785478455,0.7545861231287352,0.8879422092286587,3.5911220391403633,0.0011335955264987945,0.022900646570012857,0.006761698196223358,0.006757659847846326,0.03380664129141559,0.007408844172786561,"[1301.13, 1308.435, 1301.105, 1299.21, 1301.005]","[0.030896964791887062, 0.02981471980173052, 0.029132705578943253, 0.028346997240798227, 0.028118496993066434]","[0.246716751785797, 0.2630085921998286, 0.220059826723076, 0.2313664474153812, 0.20403478054047086]","[0.04493288552173994, 0.053647797638101624, 0.043845140819832526, 0.038680077319922346, 0.03611650987344762]","[0.13681202107731058, 0.1284819042386809, 0.12629558427734283, 0.14311827030790178, 0.13200975937268666]","[0.7527694923474973, 0.7054417973275092, 0.7423007290300984, 0.7872363647709943, 0.7851822321675764]","[0.888705193775102, 0.8981818776724588, 0.8830915785885803, 0.8908527924754713, 0.8788796036316809]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05000000074505806,0.10000000149011612,0.05000000074505806,0.5,1313.8579999999997,0.022927339984819932,0.2331537833520741,0.055149866201539686,0.10618505249145907,0.6604557018435789,0.9103555938648682,7.27206865341631,0.001658559501022921,0.018536802625896704,0.012841060864901898,0.006902947946878791,0.05979526145843472,0.0042352766076323494,"[1312.53, 1303.49, 1311.925, 1322.355, 1318.99]","[0.02149682521850355, 0.02545153729991529, 0.02135885155043389, 0.023085820154473205, 0.02324366570077371]","[0.21324883979740267, 0.24377825935062358, 0.21571700963020607, 0.2364025234372098, 0.2566222845449283]","[0.04544150568439267, 0.07212852148782746, 0.04981991387581641, 0.04307218578357937, 0.06528720417608253]","[0.10602034379132834, 0.10255368830244344, 0.10030255121114912, 0.11795065195401234, 0.10409802719836213]","[0.699980517591152, 0.5870871935131386, 0.6681381840688808, 0.7325088391885674, 0.6145637748561561]","[0.9084250385750599, 0.9054653770995806, 0.909907101279453, 0.9110333056393477, 0.9169471467308994]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05000000074505806,0.10000000149011612,0.05000000074505806,0.746031746031746,1325.232,0.015346195308533279,0.2469367978797456,0.053108387894850353,0.08593044310415755,0.6171104122415699,0.9413472852064299,4.559633483077325,0.0014856619406952616,0.0213447611974104,0.007561869967377656,0.010941030399533674,0.057385484922950925,0.005267575888323005,"[1327.48, 1331.135, 1323.63, 1318.855, 1325.06]","[0.015535591553623307, 0.014232369115305739, 0.014117875687469266, 0.015057588145193304, 0.017787552041074777]","[0.2619910222653215, 0.22506454028560466, 0.22570405016124076, 0.2726480188057525, 0.24927635788080868]","[0.04566520581455598, 0.05933245078736659, 0.060021002537975286, 0.05620282711884442, 0.04432045321550951]","[0.0877383482556319, 0.09424219513184172, 0.07277595533197397, 0.07675147594923043, 0.09814424085210975]","[0.6576912351935537, 0.6136572516105303, 0.5480242657610044, 0.5772771108426057, 0.688902197800156]","[0.9440212549713932, 0.9405242251103992, 0.9411318392281803, 0.9476632092618179, 0.9333958974603582]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,0.10000000149011612,0.05000000074505806,-1.0,1190.97,0.09780658746845299,0.14371415827999387,0.05962075702866757,0.12094778778017219,0.6696900036445951,0.5949693884214037,2.4933837450340604,0.003302203280723095,0.00614893777302306,0.003828732998198006,0.0061288485957579925,0.020331230153880574,0.0035483196803263737,"[1194.92, 1188.7, 1191.305, 1188.97, 1190.955]","[0.09644158787185049, 0.10064323731411073, 0.0948195752830295, 0.1020021440225414, 0.09512639285073289]","[0.13910214480266767, 0.14797061365724926, 0.1409591122346928, 0.1523200438202413, 0.13821887688511833]","[0.05807713897951672, 0.05934848934636164, 0.06439274309899551, 0.061953138819740364, 0.05433227489872359]","[0.12558663644628396, 0.11183614735254138, 0.12400200244122721, 0.11745137635783177, 0.12586277630297668]","[0.6837855540926762, 0.6533071513260281, 0.6582030835608018, 0.6546734692913386, 0.6984807599521305]","[0.5905576141772511, 0.5951825012126749, 0.5978450118571366, 0.5989255012008734, 0.5923363136590822]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,0.10000000149011612,0.05000000074505806,-0.7777777777777778,1215.3020000000001,0.08590939853311305,0.164900319542483,0.05816256884748171,0.12866971143990055,0.6888365353168426,0.6569907198657565,6.673557522041708,0.008423786755659595,0.019803566421675252,0.0035147810179298215,0.0039663803162480115,0.01057346096273955,0.006612246748811776,"[1218.475, 1209.035, 1221.455, 1220.34, 1207.205]","[0.09636216815059687, 0.09102615377948377, 0.07964831431039586, 0.07551608215728, 0.08699427426780874]","[0.1891744349425088, 0.1767845923481861, 0.15485689024580784, 0.1377646594162824, 0.16592102075962964]","[0.05581991288392273, 0.05437268162290902, 0.06356228189831457, 0.05879169977121033, 0.05826626806105191]","[0.12437619704541049, 0.1306960793787299, 0.1342557153111432, 0.12836627164269304, 0.12565429382152615]","[0.6902268705699951, 0.706202811708306, 0.6786830177488238, 0.6858712491535219, 0.6831987274035661]","[0.6625225378927134, 0.6601101520545779, 0.660355877980923, 0.6459310784455715, 0.6560339529549968]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,0.10000000149011612,0.05000000074505806,-0.5,1228.223,0.07685893422353343,0.17361315417888973,0.05519457306257695,0.12001955654628035,0.6844404471164914,0.6928417889490164,7.579616250180522,0.004339056288501685,0.013650503874977054,0.0027562996325954836,0.007969593278505582,0.02360455476708266,0.008901025176305527,"[1231.875, 1231.4, 1217.645, 1236.71, 1223.485]","[0.08139420722448465, 0.07319154183929152, 0.07894716396031458, 0.07134595821972063, 0.07941579987385584]","[0.18871520315161983, 0.1632514478608752, 0.16746777666751617, 0.16069297993236936, 0.18793836328206828]","[0.05163827604629601, 0.054485322313660406, 0.056027553827512316, 0.05921881567254293, 0.05460289745287304]","[0.13149700127612207, 0.11943761297580828, 0.12354278067080302, 0.1111332406229897, 0.11448714718567872]","[0.7180320645957008, 0.6867272149991159, 0.6879910371384983, 0.6523739310207792, 0.677077987828363]","[0.6986620824829831, 0.6904474015824885, 0.679616975500072, 0.6925259235027317, 0.7029565616768062]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,0.10000000149011612,0.05000000074505806,-0.2698412698412698,1252.383,0.06360733220111955,0.1934653060930459,0.05538547458699008,0.12255382702958004,0.6900683852624612,0.7527061164420649,3.7202798953841425,0.003929814436127451,0.004025346982750767,0.012593266499614713,0.007862173106819647,0.061239727705605006,0.010484991537707116,"[1246.68, 1254.655, 1250.505, 1255.205, 1254.87]","[0.06410245241244049, 0.06008790590085223, 0.0683489870352211, 0.059200114001779394, 0.06629720165530452]","[0.19338228136730365, 0.192720502388678, 0.1913260553277021, 0.18969176121599196, 0.20020593016555388]","[0.04686049320166681, 0.048216053585678466, 0.06158563209950674, 0.07474035597883481, 0.04552483806926353]","[0.12914897133872993, 0.12468507585333766, 0.12027981193841493, 0.11002094208567889, 0.12863433393173887]","[0.7337615149047191, 0.7211351149520123, 0.6613670484500331, 0.5954761264302361, 0.7386021215753052]","[0.7510436775359484, 0.7623184042516646, 0.7367903114089178, 0.7621452530341482, 0.7512329359796454]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
