m,μ,D,N_mean,alphau_mean,betau_mean,Q_ST_u_mean,N_std,alphau_std,betau_std,Q_ST_u_std,mean_local_clustering_coefficient,var._local_clustering_coefficient,mean_betweenness_centrality,var._betweenness_centrality,mean_edge_betweeness_centrality_nx,var._edge_betweeness_centrality_nx,mean_eigenvector_centrality,var._eigenvector_centrality,mean_rich_club_nx,var._rich_club_nx,mean_closeness_centrality,var._closeness_centrality,density,degree_var.,degree_correlation,cl,mean_neighb._deg.,var._neighb._deg.,smax,s_elasticity,modules,mean_deg._distrib.,var._deg._distrib.,diameter,graph_energy,algebraic_connectivity,kk,sqrtk,sqrtk_inv,heat_hetero
0.009999999776482582,0.10000000149011612,0.05000000074505806,1048.547,0.09520949008644843,0.18363571845565685,0.651572617267693,2.704021542073995,0.02402192182246011,0.05227076000944387,0.09858695808069995,0.0,0.0,0.21904761904761902,0.10624338624338624,0.34920634920634913,0.00967498110355253,0.3471225902232008,0.026090225249525062,0.47619047619047616,0.07256235827664398,0.501998001998002,0.01680214453378789,0.2857142857142857,1.238095238095238,-0.5000000000000009,2.0952380952380953,2.642857142857143,0.9761904761904763,0.6666666666666666,18.0,3.0,10.5,35.666666666666664,4.0,7.595865303863622,0.381966011250106,0.7346938775510203,0.9278705416304079,1.0777365538977557,0.4873293920742899
0.009999999776482582,0.10000000149011612,0.05000000074505806,1051.406,0.09953221714065963,0.12277596217779445,0.5626553306630273,4.344993383194001,0.04549499729069349,0.03281395749500343,0.14371724054934776,0.3,0.22999999999999998,0.17142857142857143,0.10941798941798941,0.2653061224489796,0.01576503617319944,0.3440304882968008,0.028583526975975732,0.5,0.05555555555555554,0.5640074211502782,0.02050076701282638,0.3333333333333333,2.0,-0.590909090909091,1.8571428571428572,3.3714285714285714,1.7490476190476192,0.6052631578947368,33.0,2.0,14.0,36.0,3.0,7.9688301343059225,0.4659298032772685,0.7,0.9167950811094357,1.0907562885152873,0.6072872799913615
0.009999999776482582,0.10000000149011612,0.05000000074505806,1048.3139999999999,0.11803066596885008,0.16405269206005474,0.5725812256178616,2.2919653138736544,0.029002068384619516,0.05447007570777629,0.12928220074867744,0.5904761904761905,0.26285714285714284,0.12380952380952381,0.1073015873015873,0.20238095238095238,0.009556203433754453,0.3550596388620527,0.019588094993006983,0.49047619047619045,0.02399092970521542,0.6415584415584416,0.02564344746162928,0.38095238095238093,2.9047619047619047,-0.6826568265682657,1.619047619047619,4.238095238095238,2.1746031746031744,0.544,57.0,3.0,21.0,50.0,2.0,8.354819361798558,1.0000000000000004,0.6772486772486772,0.9119481150911096,1.09655361248276,0.6920027534823451
0.009999999776482582,0.10000000149011612,0.05000000074505806,1047.526,0.09972451810801586,0.14595638816702766,0.5847948747569749,2.710888691923735,0.051060751970742856,0.07546994956890818,0.08418635271929062,0.0,0.0,0.23809523809523808,0.102010582010582,0.36507936507936506,0.016024187452758878,0.3514045442594904,0.022600653986076497,0.6507936507936507,0.12773998488284205,0.47831132452981195,0.0135355542777335,0.2857142857142857,0.9047619047619048,-0.44827586206896464,2.1904761904761907,2.3809523809523805,0.34920634920634913,0.7878787878787878,9.0,3.0,10.5,19.666666666666668,4.0,7.662987915037878,0.3217196499578082,0.7912087912087911,0.9383866713240417,1.0656587849750927,0.2698501781665047
0.009999999776482582,0.10000000149011612,0.05000000074505806,1050.72,0.08989299318419927,0.15916434850659675,0.6332750963086898,3.7843543042373438,0.022104508649127885,0.044760678697395716,0.09011700856678673,0.3095238095238095,0.22619047619047616,0.19047619047619047,0.10730158730158729,0.27891156462585037,0.02375553395961559,0.34509859885193167,0.02772478324883912,0.6666666666666666,0.1111111111111111,0.5336211407639979,0.01567474693455855,0.3333333333333333,1.3333333333333333,-0.4918032786885261,1.9523809523809523,2.857142857142857,0.4761904761904761,0.7636363636363637,17.0,2.0,14.0,4.0,3.0,8.117918733985636,0.39832086811684503,0.7777777777777777,0.9326810030028914,1.0721779437775254,0.350417071590541
0.009999999776482582,0.10000000149011612,0.05000000074505806,1053.102,0.0882793987667158,0.16069147635162664,0.6419086402513143,8.704555272959063,0.026050652141377993,0.04198549631121762,0.08268300351110916,0.0,0.0,0.27619047619047615,0.08507936507936507,0.3968253968253968,0.016024187452758878,0.35119812911490056,0.022769853123892587,0.39285714285714285,0.022959183673469392,0.44066960608313993,0.010953012124440616,0.2857142857142857,0.5714285714285715,-0.33333333333333304,2.380952380952381,2.0952380952380953,0.2579365079365079,0.8518518518518519,6.0,3.0,8.4,18.8,5.0,7.878462024097663,0.2603226902583538,0.8571428571428571,0.95887008839081,1.042894143958766,0.34452893855955075
0.009999999776482582,0.10000000149011612,0.05000000074505806,1053.3799999999999,0.10476043767976169,0.12703213695565163,0.5529380838769339,5.738637686768541,0.032118629843046136,0.023349687030854237,0.06959913437525908,0.21428571428571427,0.13624338624338625,0.19999999999999998,0.08,0.2857142857142857,0.015117157974300827,0.3414332476960671,0.030660560262335473,0.6666666666666666,0.1111111111111111,0.5253496503496503,0.016539714655973394,0.3333333333333333,1.3333333333333333,-0.3770491803278699,2.0,2.761904761904762,0.5912698412698413,0.7818181818181819,17.0,3.0,10.5,38.333333333333336,4.0,8.22592331048542,0.41163600931489597,0.7777777777777777,0.9326810030028914,1.0721779437775254,0.4201903142209265
0.009999999776482582,0.10000000149011612,0.05000000074505806,1052.2530000000002,0.11336598550465811,0.17631105740375405,0.602562998933781,8.013492216256248,0.020267067687447463,0.04226532491044121,0.09488345097207444,0.3095238095238095,0.22619047619047616,0.2285714285714286,0.09460317460317462,0.30612244897959184,0.029370478350070187,0.3355268227095002,0.03532537644954556,0.41666666666666663,0.013888888888888897,0.48759811616954474,0.012336469856093088,0.3333333333333333,1.0,-0.4259259259259247,2.142857142857143,2.607142857142857,0.7886904761904763,0.7755102040816326,13.0,2.0,10.5,17.0,4.0,8.301081555564913,0.2955321857406863,0.823529411764706,0.9515799387340719,1.0508838609295856,0.441875877335061
0.009999999776482582,0.10000000149011612,0.05000000074505806,1049.6039999999998,0.11302441796279339,0.11658174390920706,0.5075844470871422,4.872803864306483,0.021620313542325572,0.023103831981431608,0.07798204585618927,0.5047619047619049,0.227936507936508,0.15238095238095237,0.08105820105820104,0.22023809523809523,0.011621315192743762,0.3522564709316437,0.02190127513458137,0.6603174603174603,0.09853363567649283,0.5918985776128632,0.019240938406058995,0.38095238095238093,1.9047619047619049,-0.5294117647058824,1.7619047619047619,3.380952380952381,0.9325396825396827,0.7078651685393258,31.0,2.0,14.0,52.0,3.0,8.660026639592743,0.5961468705676678,0.7619047619047619,0.9308893660613928,1.0742415118898772,0.5235949141561386
0.009999999776482582,0.10000000149011612,0.05000000074505806,1052.262,0.09451897888830665,0.14479629282060183,0.582066343970287,6.398884277747161,0.01554255303823137,0.06707896615864031,0.1336560715610074,0.0,0.0,0.19999999999999998,0.07592592592592591,0.2857142857142857,0.010959939531368104,0.3537549578863342,0.020667001399310787,0.41666666666666663,0.013888888888888897,0.5216390752105038,0.01460448847213868,0.3333333333333333,1.0,-0.4259259259259247,2.0,2.607142857142857,0.6220238095238096,0.7755102040816326,13.0,3.0,10.5,38.333333333333336,4.0,8.00383660030455,0.43304903380028514,0.823529411764706,0.9515799387340719,1.0508838609295856,0.46036416153763077
0.009999999776482582,0.10000000149011612,0.05000000074505806,1046.859,0.09228610449167374,0.17758937378032238,0.6587038748447551,5.569130767004795,0.02297178816109649,0.030218051783936193,0.07014930505449447,0.4095238095238095,0.2184126984126984,0.1619047619047619,0.08608465608465608,0.22619047619047616,0.017006802721088433,0.3416380125987362,0.030497379738850038,0.6603174603174603,0.09853363567649283,0.5782931354359926,0.01979575773638853,0.38095238095238093,1.9047619047619049,-0.47058823529411764,1.8095238095238095,3.2857142857142856,1.2380952380952384,0.7191011235955056,31.0,2.0,14.0,28.0,3.0,8.405277187743465,0.46592980327726824,0.7619047619047619,0.9308893660613928,1.0742415118898772,0.5475253752294567
0.009999999776482582,0.10000000149011612,0.05000000074505806,1047.778,0.11107472898536344,0.11350237334437936,0.500123003810802,6.129617239273537,0.02565208133251306,0.036821279609881345,0.051012102152457606,0.3,0.22999999999999998,0.15238095238095237,0.07698412698412697,0.22023809523809526,0.008057985098801427,0.35878553104888933,0.016485099828294384,0.4238095238095238,0.0036734693877551045,0.5870843442272013,0.016679460114596402,0.38095238095238093,1.5714285714285714,-0.5407407407407407,1.7619047619047619,3.257142857142857,1.1628571428571428,0.6867469879518072,26.0,2.0,14.0,52.0,3.0,8.429516066402448,0.7269271369323334,0.7950310559006211,0.9485450730394137,1.0542461591157812,0.5721587841485801
0.009999999776482582,0.10000000149011612,0.05000000074505806,1050.403,0.12453368327167744,0.12555726350567045,0.5014555289263933,4.507179827785864,0.032363141894339455,0.030548702808112862,0.0690139312016465,0.6952380952380953,0.18349206349206348,0.11428571428571428,0.08291005291005289,0.1746031746031746,0.007653061224489796,0.3579244329928701,0.01720511697785457,0.653968253968254,0.0925472411186697,0.6588744588744587,0.023859372950282048,0.42857142857142855,2.619047619047619,-0.6014234875444846,1.5714285714285714,4.0476190476190474,1.4880952380952381,0.6376811594202898,54.0,2.0,21.0,18.0,2.0,8.870340867304014,1.0,0.7465437788018434,0.9323079510896422,1.072606963001058,0.6653776590001078
0.009999999776482582,0.10000000149011612,0.05000000074505806,1050.8629999999998,0.1097049569883414,0.15298885238056678,0.5805106618256516,5.9537001100156095,0.027127983331625263,0.035978371061042305,0.07129261127015202,0.33333333333333337,0.22222222222222224,0.24761904761904763,0.09587301587301587,0.3197278911564626,0.03606521973868912,0.3416489811794361,0.03048863593556199,0.27777777777777773,0.06481481481481483,0.46298701298701295,0.009298750491932307,0.3333333333333333,0.6666666666666666,-0.7499999999999991,2.238095238095238,2.4761904761904767,0.39285714285714285,0.85,6.0,2.0,10.5,9.0,4.0,8.261566147503991,0.2679491924311259,0.875,0.9614372053308804,1.040109530248362,0.36532636864269513
0.009999999776482582,0.10000000149011612,0.05000000074505806,1047.675,0.13957540001339105,0.1354539715254668,0.49353860566224006,3.0400185032331106,0.032574134624434044,0.029809785859125144,0.1058691578880186,0.5,0.23148148148148148,0.1619047619047619,0.07682539682539684,0.22619047619047616,0.013443472627146095,0.35314381897435215,0.021171016973578243,0.7452380952380953,0.09453514739229026,0.5747252747252747,0.016478585517047055,0.38095238095238093,1.5714285714285714,-0.5632183908045977,1.8095238095238095,3.2142857142857144,0.6547619047619048,0.7792207792207793,21.0,2.0,14.0,28.0,3.0,8.634850976569291,0.5505102572168239,0.7950310559006211,0.9367115021913518,1.0675645571348173,0.4447103444552425
0.009999999776482582,0.10000000149011612,0.05000000074505806,1049.2740000000001,0.10198937237448849,0.1219401451166792,0.5525844234980692,5.509811022167639,0.04188923338918133,0.030136899248202113,0.07121205839846172,0.0,0.0,0.2380952380952381,0.04164021164021164,0.3129251700680272,0.005560954540546376,0.3522809694802138,0.021881138299094174,0.27777777777777773,0.06481481481481483,0.4769602946073535,0.010216633421559982,0.3333333333333333,0.6666666666666666,-0.458333333333332,2.1904761904761907,2.3809523809523805,0.34920634920634913,0.875,6.0,3.0,8.4,30.8,5.0,8.062903553923544,0.3588135238067073,0.875,0.9614372053308804,1.040109530248362,0.3725523701544109
0.009999999776482582,0.10000000149011612,0.05000000074505806,1049.8239999999998,0.10685746086368533,0.16674293818914052,0.6063832058774372,2.9567875304120386,0.017466825655789622,0.033459432334506274,0.06182600875826708,0.380952380952381,0.20105820105820105,0.18095238095238095,0.05624338624338624,0.23809523809523805,0.014577259475218656,0.33940536677043615,0.03227132984199657,0.7452380952380953,0.09453514739229026,0.550943104514533,0.016506127736415306,0.38095238095238093,1.5714285714285714,-0.3793103448275862,1.9047619047619047,3.0357142857142856,0.8422619047619048,0.8051948051948052,21.0,2.0,10.5,46.333333333333336,4.0,8.454530461709735,0.42211050815105355,0.7950310559006211,0.9367115021913522,1.067564557134817,0.4573785228377066
0.009999999776482582,0.10000000149011612,0.05000000074505806,1052.8739999999998,0.12108706001820776,0.12429697485249847,0.5030060090758666,3.561864680192088,0.03179444255239874,0.03881690060892761,0.11215402251255067,0.3095238095238095,0.22619047619047616,0.19047619047619047,0.046931216931216935,0.24404761904761904,0.007086167800453514,0.3584721071803138,0.016747373102656535,0.28253968253968254,0.06170823885109599,0.530028305028305,0.010352596606967234,0.38095238095238093,0.9047619047619048,-0.6,1.9523809523809523,2.8095238095238098,0.503968253968254,0.8225806451612904,12.0,2.0,10.5,41.0,4.0,8.562788479184292,0.5139605971027518,0.8707482993197279,0.9636548953985089,1.0377158926655594,0.4672915991793543
0.009999999776482582,0.10000000149011612,0.05000000074505806,1048.2710000000002,0.08953866386230294,0.11667983263500854,0.553768683532941,4.300688026351121,0.020668066789550642,0.047650082429956345,0.08661494449273306,0.6619047619047619,0.18904761904761905,0.13333333333333333,0.05518518518518519,0.18518518518518523,0.006771227009322247,0.35583981029657735,0.01894103430944521,0.7404761904761905,0.09163265306122449,0.622798629941487,0.01835100285756772,0.42857142857142855,1.9523809523809526,-0.537974683544304,1.6666666666666667,3.557142857142857,0.7395238095238096,0.7567567567567568,34.0,2.0,14.0,76.0,3.0,8.996273778918834,0.7035395767669473,0.7980295566502463,0.9417123384388891,1.06189539966922,0.5581754130223516
