m,μ,D,rθ,N_mean,alphas_mean,betas_mean,alphau_mean,betau_mean,Q_ST_u_mean,Q_ST_s_mean,N_std,alphas_std,betas_std,alphau_std,betau_std,Q_ST_u_std,Q_ST_s_std,N,alphas,betas,alphau,betau,Q_ST_u,Q_ST_s,mean_local_clustering_coefficient,var._local_clustering_coefficient,mean_betweenness_centrality,var._betweenness_centrality,mean_edge_betweeness_centrality_nx,var._edge_betweeness_centrality_nx,mean_eigenvector_centrality,var._eigenvector_centrality,mean_rich_club_nx,var._rich_club_nx,mean_closeness_centrality,var._closeness_centrality,density,degree_var.,degree_correlation,cl,mean_neighb._deg.,var._neighb._deg.,smax,s_elasticity,modules,mean_deg._distrib.,var._deg._distrib.,diameter,graph_energy,algebraic_connectivity,kk,sqrtk,sqrtk_inv,heat_hetero
0.3448275923728943,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1067.3340000000003,0.14847177064807993,0.06657831762910332,0.09607145725663704,0.021454485455136247,0.18385904740883235,0.30673072208662083,10.388408444030334,0.02004391651355548,0.016506148547017926,0.010507752051341324,0.003360958554691792,0.03609355835975509,0.021836183796264334,"[1059.605, 1056.195, 1078.44, 1078.085, 1064.345]","[0.1518393789023317, 0.18140201027022435, 0.13365829554330627, 0.132203975313528, 0.14325519321100919]","[0.06908030402483208, 0.0942492352663987, 0.05389039980529244, 0.05641693225611883, 0.059254716792874536]","[0.10640123861001541, 0.08335354955362229, 0.10701414908483713, 0.08888994881775884, 0.0946984002169515]","[0.019854276284414534, 0.02701327155103718, 0.021652513097084575, 0.020610181077703578, 0.01814218526544136]","[0.15725472507886826, 0.24475898898474963, 0.16828378641291017, 0.18822060848128402, 0.1607771280863496]","[0.3126942022979796, 0.3419147810593758, 0.28734084076205274, 0.2991022203373044, 0.29260156597639175]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.37931033968925476,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1048.6,0.14110037158475766,0.0487897396370072,0.0950879281304307,0.018286005501758622,0.16156272600418697,0.2563750597208444,3.988973865544863,0.00897380318820695,0.0056459747508591914,0.006961125252671368,0.002365113864733639,0.02082050119151621,0.010164667241605951,"[1049.31, 1042.79, 1049.96, 1053.675, 1047.265]","[0.13810438456801996, 0.1391499891884805, 0.15555663181374532, 0.13109498936292177, 0.1415958629906208]","[0.04479807496522452, 0.0473195443935312, 0.05803186674807029, 0.04399692287773724, 0.04980228920047276]","[0.10413904164840579, 0.0896669847002836, 0.09363663371437783, 0.1002450801829061, 0.08775190040618018]","[0.01738831462217375, 0.01609054575514206, 0.02222759648326178, 0.017208678527864466, 0.018514892120351057]","[0.14308148515515162, 0.15214562675443571, 0.19184174827163009, 0.14651449827366336, 0.17423027156605403]","[0.24492877285273462, 0.2537655534635606, 0.27169939925990455, 0.2512790129178821, 0.2602025601101401]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.4137931168079376,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1033.005,0.10801867721872929,0.02306129775757221,0.09817580497463212,0.010224356377524346,0.09493131598055413,0.17334893839221607,8.198487665417316,0.017493188321262326,0.006526433084118569,0.0067024047636361,0.0017386802578736229,0.019373498924863976,0.019710227229619764,"[1035.38, 1019.255, 1040.33, 1032.55, 1037.51]","[0.098968248566961, 0.13311083622115139, 0.08748805226391303, 0.11662465735378598, 0.103901591687835]","[0.01825334146585856, 0.03135099200655211, 0.015296355047836557, 0.027332992150603988, 0.02307280811700985]","[0.09987575279980206, 0.09478161636344609, 0.10397631597662543, 0.1039712979027491, 0.08827404183053787]","[0.010817978848425143, 0.012317089228748105, 0.008179180751570411, 0.008684787717165894, 0.011122745341712169]","[0.09772892003319139, 0.1150068916392751, 0.07292715016360111, 0.07709115463559675, 0.11190246343110634]","[0.155716548979996, 0.19062777268379563, 0.14881980105641945, 0.18986828587924723, 0.181712283361622]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.4482758641242981,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1020.8040000000001,0.07919506775423242,0.01070444694720153,0.09405383515404693,0.0055582443129792245,0.05607276655375463,0.10885910547690618,10.560239935721105,0.028993413777874403,0.006998172661996523,0.018531379733484003,0.0026975595681681245,0.025598740309547993,0.03227077579962325,"[1008.195, 1017.97, 1022.94, 1017.815, 1037.1]","[0.08096344010493572, 0.12060668581153033, 0.08570839034201944, 0.06789992168330966, 0.04079690082936691]","[0.009729469106848822, 0.021628807535973123, 0.012054689554913673, 0.00728415492071521, 0.002825113617556822]","[0.0915769942635255, 0.09467127288086515, 0.09167266750862217, 0.07016959220859427, 0.12217864890862754]","[0.004306430279745314, 0.008152434007659873, 0.008755942926950203, 0.002914684545081653, 0.003661729805459078]","[0.04491318807456531, 0.07928554857974755, 0.08718574208061332, 0.0398811437226825, 0.029098210311164475]","[0.10727927013708129, 0.15206336355954825, 0.12330513285406258, 0.0968842772263996, 0.0647634836074392]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.48275861144065857,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1020.3800000000001,0.02644950918578588,0.0013528443282613237,0.10467307481042606,0.0018196614165620778,0.017334340031418555,0.04382666799256256,3.349169673217541,0.010563814539852123,0.000925906724013408,0.0159813765308224,0.00020857578459111169,0.002621710549510829,0.014721601286167976,"[1024.68, 1016.32, 1020.19, 1022.575, 1018.135]","[0.016619490364206034, 0.014631294344615775, 0.03964275325890279, 0.03104587035997373, 0.030308137601231064]","[0.0005329653748372511, 0.00041403368920247993, 0.002679868196321773, 0.0016723259646872957, 0.0014650284162578187]","[0.1152205661990686, 0.11096079292832313, 0.10251504321949431, 0.11680838804793735, 0.077860583657307]","[0.0016335320627301297, 0.001803775254267567, 0.0020714663474093458, 0.001987735241678768, 0.0016017981767245779]","[0.013979244947578826, 0.015995939889086944, 0.01980624801408288, 0.01673232414186461, 0.020157943164479514]","[0.03107224895057379, 0.027519086873468792, 0.06331999541089281, 0.0511130243272853, 0.04610898440059213]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.517241358757019,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1012.8129999999999,0.021017306039785525,0.0007237999025852796,0.09945895047740082,0.0014963877031937349,0.014720506782629511,0.031549505713045316,5.9107323996269665,0.0062618142659943135,0.0003949655759501788,0.016622162738598505,0.0003453823222555695,0.0012034577802061542,0.0071455593153416565,"[1016.195, 1008.795, 1006.235, 1021.05, 1011.79]","[0.014181843444719195, 0.01799519511089107, 0.03102831088727154, 0.02155401503119454, 0.020327165724851267]","[0.0003325823223006581, 0.0005357634724259448, 0.001379262120680359, 0.0007247327411667874, 0.0006466588563526495]","[0.099969964609719, 0.08079868401342266, 0.11428149038014135, 0.08482081443619548, 0.11742379894752557]","[0.0013764688828998342, 0.0011488258991118664, 0.0019391331442287863, 0.00123889734817315, 0.0017786132415550375]","[0.013581818673471958, 0.014019045854328569, 0.01668493151580943, 0.014395787790660204, 0.014920950078877391]","[0.022913915275681273, 0.02891180561529505, 0.0425598708160567, 0.03253022784637294, 0.030831709011820616]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.5517241358757019,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1014.927,0.017109995117478898,0.00046222748717631503,0.07581993305666557,0.0010598770758314324,0.01375411258473232,0.025671598062846475,8.535772226342507,0.003387188600113325,0.0001690044326317257,0.011905639074453666,0.00018720968272295865,0.0004891002959091485,0.0047240352726329446,"[1005.695, 1010.995, 1027.565, 1019.12, 1011.26]","[0.02139953828224199, 0.01961321798673269, 0.016697265571562557, 0.014512894524797761, 0.013327059222059482]","[0.0006166763098291634, 0.000666894745444957, 0.000399407781420162, 0.0003323108816874075, 0.00029584771749988493]","[0.07108868110072025, 0.08522283808394679, 0.07575498498391145, 0.05859072186620064, 0.08844243924854872]","[0.0010266902765069487, 0.0012151001915118084, 0.001011120138379245, 0.000788788981294342, 0.0012576857914648177]","[0.014236774447661788, 0.014057486975679045, 0.013171439879208414, 0.013283857849893662, 0.014021003771218687]","[0.028010097160446976, 0.03288417348818883, 0.02336172500777647, 0.022385064577296894, 0.02171693008052319]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.5862069129943848,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1013.9399999999999,0.013628756970294559,0.00026436204594151223,0.08414641799754656,0.001077369556306266,0.012618307051610055,0.018733135787956757,5.587265655040938,0.002951802109780989,8.14559048517558e-5,0.030490475965111945,0.00039495850294218524,0.00020924739605228648,0.0018034385267170791,"[1018.3, 1008.26, 1008.435, 1020.515, 1014.19]","[0.0174345756817726, 0.012826974688228321, 0.010974665920019548, 0.015965755787473283, 0.01094181277397905]","[0.00036963443365940237, 0.0002493289442560389, 0.00019636814408136296, 0.00032521639439647086, 0.00018126231331428604]","[0.0959722299975795, 0.050012510643233775, 0.11465463416446671, 0.05312674770154871, 0.10696596748090416]","[0.0012550261616127302, 0.0006413830782362234, 0.0014595526671263301, 0.0006628886469681812, 0.001367997227587865]","[0.012908172164787304, 0.012662068621278937, 0.012569977079917045, 0.012323724270473872, 0.012627593121593114]","[0.020761068941722808, 0.019067234232512924, 0.017578331867450753, 0.019962982611829924, 0.016296061286267375]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6206896305084229,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1009.9559999999999,0.010675308767264708,0.00014468715926532085,0.08160110550291369,0.000971482460491086,0.011736856696822917,0.01330505497523789,3.7370299035463987,0.000964114447708403,2.514365961099582e-5,0.02106983733566717,0.00026308225106601004,0.0004205022547964106,0.0012382910051026027,"[1013.225, 1009.0, 1003.97, 1012.71, 1010.875]","[0.01165259144684747, 0.010140388347950202, 0.010694427335538098, 0.009355991854740392, 0.01153314485124738]","[0.0001812941526868022, 0.000123355505917405, 0.0001429206030539124, 0.00012005346741711529, 0.0001558120672513694]","[0.10700504081242519, 0.10191218839069645, 0.06961845301267783, 0.06636770483365631, 0.06310214046511271]","[0.001302025005540973, 0.0011996476904000955, 0.0008606128028587969, 0.0007860326520643511, 0.0007090941515912128]","[0.01202160723040279, 0.011634432437577615, 0.01221089968915395, 0.011704972522661011, 0.011112371604319226]","[0.015319917634993623, 0.012018568241151292, 0.01318778393604669, 0.012669152936235798, 0.013329852127762042]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6551724076271057,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1008.985,0.011388313984131739,0.00015946697570972328,0.08663715703201151,0.0009686683598957675,0.011037600848158633,0.013534046104314279,4.882069233429604,0.0023207003388214993,5.733759427951026e-5,0.01892676687760153,0.00022023807988604934,0.0002289318820988523,0.0018586311526758983,"[1012.555, 1014.485, 1006.395, 1009.255, 1002.235]","[0.015199861429105208, 0.008977804997782404, 0.010943204383465752, 0.010386359953859574, 0.011434339156445756]","[0.00025980852264755153, 0.00011401646060266594, 0.00013973489491221917, 0.00013979076771198737, 0.0001439842326741924]","[0.0947807837574348, 0.09675994785897438, 0.08965780531998972, 0.09866967497238653, 0.0533175732512721]","[0.0010815442202749134, 0.0010733301594215545, 0.000976880273575626, 0.0011248431267901636, 0.0005867440194165797]","[0.01128226533916846, 0.010971012943261825, 0.01077821660855389, 0.011271592350115708, 0.010884916999693288]","[0.0168055672248097, 0.012540552091188784, 0.012608107957862049, 0.01328033118749762, 0.01243567206021324]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
