m,μ,D,rθ,N_mean,alphas_mean,betas_mean,alphau_mean,betau_mean,Q_ST_u_mean,Q_ST_s_mean,N_std,alphas_std,betas_std,alphau_std,betau_std,Q_ST_u_std,Q_ST_s_std,N,alphas,betas,alphau,betau,Q_ST_u,Q_ST_s,mean_local_clustering_coefficient,var._local_clustering_coefficient,mean_betweenness_centrality,var._betweenness_centrality,mean_edge_betweeness_centrality_nx,var._edge_betweeness_centrality_nx,mean_eigenvector_centrality,var._eigenvector_centrality,mean_rich_club_nx,var._rich_club_nx,mean_closeness_centrality,var._closeness_centrality,density,degree_var.,degree_correlation,cl,mean_neighb._deg.,var._neighb._deg.,smax,s_elasticity,modules,mean_deg._distrib.,var._deg._distrib.,diameter,graph_energy,algebraic_connectivity,kk,sqrtk,sqrtk_inv,heat_hetero
0.3448275923728943,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1072.6309999999999,0.13715578811370926,0.05867127399616732,0.21636542503433737,0.07250222977971399,0.2513539621384221,0.298571835336117,8.093078369816979,0.013176095161032736,0.008448984418612191,0.010902569918806147,0.004380485130174586,0.02048412526343152,0.01232394401414275,"[1070.245, 1064.385, 1085.86, 1073.56, 1069.105]","[0.141115231088117, 0.14708449125728182, 0.11402259472945292, 0.14285104525484127, 0.14070557823885332]","[0.06291797067508458, 0.06387094676825314, 0.04380002729972794, 0.06290056731428705, 0.05986685792348388]","[0.21244788029562126, 0.20933509735739256, 0.22307238926482265, 0.2051308156863006, 0.23184094256754975]","[0.07475803975808298, 0.0736230520728043, 0.07076950820474835, 0.07742727945087297, 0.06593326941206137]","[0.260294215885606, 0.2601906049394998, 0.24084212909793415, 0.27402251354109786, 0.22142034722797246]","[0.3083712363054833, 0.30276985208848667, 0.27752692698027454, 0.3057111753773193, 0.29847998592902103]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.37931033968925476,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1056.7,0.12841898924072653,0.04079526548772368,0.23035686175315861,0.05548905914229559,0.1939348483457214,0.23778129086661978,8.949212954221201,0.02318077108160824,0.012560985404124623,0.02594449361889371,0.007901572906414784,0.01564644466929163,0.02122047742870644,"[1069.64, 1061.44, 1047.535, 1054.7, 1050.185]","[0.10323871925731254, 0.12115346708530643, 0.12764163978410792, 0.12369905819013319, 0.16636206188677247]","[0.029340791681787177, 0.03870587636187675, 0.03889143552378621, 0.034869886247498434, 0.06216833762366979]","[0.2324176966080176, 0.24683116604535751, 0.2633360712156986, 0.2056778667568757, 0.20352150813984363]","[0.0533399659982446, 0.06102562107375387, 0.0635679864266373, 0.0432960192849799, 0.05621570292786227]","[0.18666154220242315, 0.19822730447109727, 0.19445456530914867, 0.1738978331153224, 0.21643299663061555]","[0.22130713466928417, 0.2421245798164122, 0.23353580333445417, 0.2199036284889534, 0.272035308023995]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.4137931168079376,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1037.414,0.10900936584534038,0.024297639323411772,0.25416609762314935,0.04091497591677642,0.13888806563746442,0.17856785027751124,7.646582896954628,0.022467628957443874,0.00877585078229952,0.025668072206445753,0.0052899290593024385,0.015290772830136431,0.0206276953521944,"[1040.215, 1039.195, 1040.395, 1043.26, 1024.005]","[0.1127913950711557, 0.09218922635792684, 0.09697680963184163, 0.09641598046600824, 0.14667341769976955]","[0.025371157291506966, 0.01691943609468594, 0.020856599903528585, 0.019343457931264563, 0.03899754539607282]","[0.23183669745904073, 0.23752450175795317, 0.2677534902743352, 0.29286822417816843, 0.24084757444624905]","[0.04456434449700934, 0.034978942768699645, 0.03700069795804625, 0.04781226171287999, 0.04021863264724688]","[0.16123073987577594, 0.12836147018052996, 0.12141161430021906, 0.1403434117684411, 0.14309309206235615]","[0.18363266209001594, 0.15506959497404027, 0.17700073337238054, 0.16710048181885684, 0.2100357791322626]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.4482758641242981,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1027.751,0.06682829856740659,0.00731975948304858,0.14574291211600982,0.007088019752291881,0.04741001603639032,0.0973721459382745,7.727666530072357,0.007039656666967384,0.0019493506968949954,0.07975473279281409,0.003822648721053951,0.007912875889370044,0.014437622762139286,"[1021.385, 1023.77, 1021.75, 1038.46, 1033.39]","[0.059190478369927045, 0.06204349713281178, 0.06500431033133122, 0.0714831462540681, 0.07642006074889478]","[0.005413788334772541, 0.005668982893242492, 0.006779859211653908, 0.009085834988587805, 0.009650331986986152]","[0.22739100375994095, 0.22764406998761577, 0.07685682518650169, 0.06070716040543422, 0.13611550124055646]","[0.009203630560218222, 0.012369187186089155, 0.003239050539472778, 0.0037367763443439195, 0.0068914541313353315]","[0.038900419642500836, 0.051535433216246034, 0.04043966696305661, 0.057984917322059536, 0.04818964303808859]","[0.08379923820695143, 0.08372138918942551, 0.09444783236774866, 0.1127708809079177, 0.11212138901932919]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.48275861144065857,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1018.3610000000001,0.03408946212435692,0.0018976267851592034,0.10499015370256462,0.0023430117493005256,0.02155467830999839,0.05247046375521951,5.832541684377391,0.00496109348362086,0.0004094014388471052,0.033732105718930656,0.0008987837581194343,0.0035360566731438134,0.004813422202996509,"[1016.74, 1023.045, 1009.255, 1019.11, 1023.655]","[0.04106610803097592, 0.030243332068063643, 0.0372917404059791, 0.03245224175596724, 0.02939388836079872]","[0.002582574451992367, 0.0017673270604712196, 0.0019462124371928285, 0.0015966724870848182, 0.0015953474890547847]","[0.09867256796124363, 0.06746753954659808, 0.13989754473531518, 0.13983037808242485, 0.07908273818724136]","[0.0026828669181959293, 0.001406033383055154, 0.0028603303791035805, 0.003374633759498343, 0.00139119430664962]","[0.0264698870996622, 0.020414700780679144, 0.020036235316693102, 0.02356505345792947, 0.017287514895028024]","[0.05916729452258009, 0.055210580118789036, 0.049600254248011885, 0.04689349198295307, 0.05148069790376346]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.517241358757019,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1013.427,0.02165430565997665,0.0007570101139404461,0.1183259415234974,0.001927393358498522,0.015905969937070632,0.03275466597764819,6.6052579434871,0.004943727911970845,0.000311777159730679,0.053825642365602645,0.0009364765398071351,0.002250872421456616,0.005985723075256206,"[1024.33, 1009.575, 1007.88, 1010.565, 1014.785]","[0.01888788742255658, 0.01992582986229581, 0.029406228287893837, 0.016729986289957983, 0.02332159643717903]","[0.0006146002369925806, 0.0005782824716761213, 0.0012212666202863136, 0.0004500570985493106, 0.0009208441421979041]","[0.16728014538586944, 0.14300746418150337, 0.076505800775639, 0.046168403986405086, 0.15866789328807018]","[0.0023981096883961125, 0.0021318176699807873, 0.0013658727885902705, 0.000661693343209446, 0.0030794733023159935]","[0.014133276461067431, 0.014688081977435992, 0.017540046670034466, 0.014129659790200836, 0.01903878478661444]","[0.031513940566020505, 0.02820324344000021, 0.03987484526395697, 0.026196505350526606, 0.03798479526773666]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.5517241358757019,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1012.7479999999999,0.019542768776191478,0.0004922141936126577,0.13669257719795894,0.0019502243920095455,0.014067887694748388,0.02425901017563732,4.22826885379821,0.0034448729833376876,0.00012368654753879024,0.07770180007561112,0.0010853863754593442,0.0011701674668480504,0.0027783820626695937,"[1012.13, 1007.675, 1013.82, 1010.96, 1019.155]","[0.01993819327398567, 0.023684816213342036, 0.020509761355718453, 0.01944299222413325, 0.014138080813777973]","[0.0005391495621605176, 0.0005969808688420285, 0.0005515132261704431, 0.0004921588088173288, 0.0002812685020729703]","[0.06293221266837183, 0.13520773613773251, 0.11200598276541632, 0.10571135700428252, 0.2676055974139915]","[0.0008430065913672467, 0.0019149785540204254, 0.0018309600539340746, 0.0014246113846909274, 0.003737565376035051]","[0.013218403655092283, 0.013965436421859281, 0.01608405855416948, 0.013297227869529856, 0.013774311973091032]","[0.02632907826345622, 0.02458553075052434, 0.026186127721097314, 0.024687989973281126, 0.0195063241698276]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.5862069129943848,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1010.521,0.01514965792940667,0.0003051454603619836,0.10433112139596008,0.0013166609134556623,0.012645889571894567,0.019584730867510426,2.5527862229337126,0.0021810112814189203,7.300792211549922e-5,0.048868887365507895,0.0005502108235891655,0.0005357000802568436,0.0023625416238770985,"[1010.98, 1010.495, 1009.5, 1007.305, 1014.325]","[0.013745187978860722, 0.01441415564834973, 0.018486527175784286, 0.016078095762234398, 0.013024323081804217]","[0.0002987918406260034, 0.00023862439193328723, 0.00041050015216055136, 0.00034003333418957483, 0.000237777582900501]","[0.18548318506642628, 0.08492105379675265, 0.09712434982085368, 0.05413665224128897, 0.09999036605447889]","[0.0022094859069980454, 0.001088228022033994, 0.001288682083416484, 0.0007171039573241521, 0.0012798045975056357]","[0.011771828359301732, 0.012652448654632262, 0.013094628409274401, 0.013073014630532863, 0.01263752780573157]","[0.021275439331763686, 0.016285264043906185, 0.021723001456081168, 0.020710845443628372, 0.01792910406217273]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6206896305084229,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1008.1479999999999,0.01346992160089113,0.00020798487744535347,0.08108228392638278,0.0009540904431009793,0.011572521960039278,0.014870100998549993,7.8149309018058295,0.0032215996918380963,7.581701288117621e-5,0.03214556279451616,0.000400443566690739,0.0006006023842643971,0.0023990385049880956,"[1007.595, 1019.26, 1011.415, 998.565, 1003.905]","[0.012791464037802189, 0.008840248148730374, 0.017295547822294657, 0.015605145149142663, 0.012817202846485763]","[0.00020883765876507354, 0.00010662485498855545, 0.0003196525329972199, 0.00021205748482932836, 0.00019275185564659005]","[0.11609563193745948, 0.11032994733677967, 0.08051416253704623, 0.04582456397591558, 0.05264711384471291]","[0.0014771114806554984, 0.0012187613320629506, 0.0009339965575407265, 0.0005327989250357441, 0.0006077839202099764]","[0.012563383635631939, 0.010925821971468241, 0.011467374682539631, 0.011493296678116481, 0.011412732832440101]","[0.016064062484043524, 0.011917555434645703, 0.01814640347824323, 0.013406762860448783, 0.014815720735368718]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
0.6551724076271057,0.10000000149011612,0.05000000074505806,-0.12500000083819032,1007.867,0.011893136816776869,0.00016353124744358775,0.1348056076485851,0.0014629900688103463,0.010928907795468424,0.013491629095934172,8.54964663012456,0.002684438646964014,4.205067463377167e-5,0.05923723712066983,0.000547432778577485,0.0005706429078995519,0.0008074523728204244,"[1015.695, 1004.38, 1001.175, 999.785, 1018.3]","[0.009243858441567769, 0.01406413706219397, 0.01229870351357472, 0.014838598719073004, 0.009020386347474882]","[0.00013257620440405485, 0.0001951588006600172, 0.00016710926236463062, 0.0002118672792894539, 0.00011094469049978212]","[0.23366692650965223, 0.09874948244467709, 0.08611029442642336, 0.11206917161048664, 0.1434321632516861]","[0.002363664445114128, 0.0011107033792068096, 0.0009888716084518183, 0.00129194490527321, 0.001559766006005765]","[0.010014229238476583, 0.011122584742288341, 0.011353399274292322, 0.011396720012841435, 0.010757605709443438]","[0.014139298081815185, 0.013686426211858987, 0.01340540447448187, 0.014077124210805552, 0.012149892500709265]",1.0,0.0,0.0,0.0,0.027777777777777783,0.0,0.3333333333333333,1.925929944387236e-33,1.0,0.0,1.0,0.0,1.0,0.0,NaN,1.0,8.0,0.0,1.0,0.0,1.0,72.0,NaN,1.0,15.99999999999999,9.0,1.0,1.0000000000000004,0.9999999999999996,0.08131733609081486
