Q_ST_s,m,rθ,npop
0.6647722631111187,0.10344828,-0.5862069,272.2333816731931
0.6767891023291743,0.10344828,-0.51724136,273.290446633409
0.6888569447914266,0.10344828,-0.44827586,274.34819053204956
0.7009775188977555,0.10344828,-0.37931034,275.4065568407625
0.7131526054731918,0.10344828,-0.31034482,276.46549354482505
0.7253839249593924,0.10344828,-0.2413793,277.5249501596935
0.7376731943153437,0.10344828,-0.1724138,278.5848829275062
0.7500221937741175,0.10344828,-0.10344828,279.6452518152372
0.7624326436721521,0.10344828,-0.03448276,280.7060175527604
0.7749062784971079,0.10344828,0.03448276,281.76714690919135
0.7874448586538685,0.10344828,0.10344828,282.8286097388615
0.8000501499323831,0.10344828,0.1724138,283.8903769599643
0.812723897020496,0.10344828,0.2413793,284.9524213110197
0.8254678861234624,0.10344828,0.31034482,286.0147236056325
0.838283906011854,0.10344828,0.37931034,287.0772615486346
0.8511737318608606,0.10344828,0.44827586,288.1400151380775
0.8641391824641538,0.10344828,0.51724136,289.2029720285517
0.8771820932422072,0.10344828,0.5862069,290.2661163883316
0.8903042814033789,0.10344828,0.6551724,291.3294342943005
0.9035076148441907,0.10344828,0.7241379,292.39291914821814
0.91679397924885,0.10344828,0.79310346,293.45656053285734
0.9301652457787658,0.10344828,0.86206895,294.52034964940543
0.9436233529059662,0.10344828,0.9310345,295.58428657405267
0.9571702134684329,0.10344828,1.0,296.6483599614106
0.4817773866966305,0.13793103,-1.0,255.8274216627217
0.4970584444173718,0.13793103,-0.9310345,257.206598756652
0.5123786233870707,0.13793103,-0.86206895,258.5901224258361
0.5277427864643756,0.13793103,-0.79310346,259.97755001868495
0.5431559300338311,0.13793103,-0.7241379,261.3684864565648
0.5586227516787194,0.13793103,-0.6551724,262.7625701530128
0.5741479460943847,0.13793103,-0.5862069,264.15947811308945
0.5897360261452917,0.13793103,-0.51724136,265.55891805132035
0.605391421030246,0.13793103,-0.44827586,266.9606226415027
0.621118441472884,0.13793103,-0.37931034,268.3643537289728
0.6369214772682553,0.13793103,-0.31034482,269.76989656739926
0.6528046965919865,0.13793103,-0.2413793,271.17705372909336
0.6687723134152725,0.13793103,-0.1724138,272.5856509669395
0.6848285518442055,0.13793103,-0.10344828,273.99553148614837
0.7009775348153826,0.13793103,-0.03448276,275.4065509330054
0.7172233796110271,0.13793103,0.03448276,276.8185832925078
0.7335702255226934,0.13793103,0.10344828,278.23151600382727
0.75002220325275,0.13793103,0.1724138,279.6452463717031
0.7665834123112303,0.13793103,0.2413793,281.0596818143225
0.7832580060923752,0.13793103,0.31034482,282.47474748540833
0.8000501516216828,0.13793103,0.37931034,283.89037075236877
0.8169640026851269,0.13793103,0.44827586,285.30648780734805
0.8340037803591376,0.13793103,0.51724136,286.7230502957625
0.8511737369659266,0.13793103,0.5862069,288.1400100030244
0.8684781237380389,0.13793103,0.6551724,289.5573256486409
0.8859212878519639,0.13793103,0.7241379,290.97496971230214
0.9035076227663288,0.13793103,0.79310346,292.3929132467627
0.9212415351278717,0.13793103,0.86206895,293.8111327938749
0.9391275542870249,0.13793103,0.9310345,295.22961980319855
0.9571702130722273,0.13793103,1.0,296.64835329905645
0.3716394978679759,0.1724138,-1.0,246.01199432696365
0.39060117124842314,0.1724138,-0.9310345,247.67499990823475
0.40955798900941875,0.1724138,-0.86206895,249.35227809049158
0.42852340824380214,0.1724138,-0.79310346,251.0420496026972
0.4475101741323824,0.1724138,-0.7241379,252.74276706150778
0.46653008563516324,0.1724138,-0.6551724,254.45307180182817
0.48559427339521843,0.1724138,-0.5862069,256.171777216308
0.5047133429979407,0.1724138,-0.51724136,257.8978413820352
0.5238973296825261,0.1724138,-0.44827586,259.6303441558213
0.543155902414035,0.1724138,-0.37931034,261.36848006475134
0.5624983863611533,0.1724138,-0.31034482,263.11153952360394
0.5819338476810565,0.1724138,-0.2413793,264.85889348335326
0.6014709879412531,0.1724138,-0.1724138,266.6099915822746
0.6211184365708671,0.1724138,-0.10344828,268.36434928826293
0.6408845923221178,0.1724138,-0.03448276,270.12153594033384
0.6607776828478433,0.1724138,0.03448276,271.8811770192028
0.6808059495867241,0.1724138,0.10344828,273.6429442473124
0.7009775267811307,0.1724138,0.1724138,275.4065472581675
0.721300453453484,0.1724138,0.2413793,277.1717308698468
0.7417828018501582,0.1724138,0.31034482,278.9382819311519
0.762432639425124,0.1724138,0.37931034,280.70600759157
0.7832580024033361,0.1724138,0.44827586,282.4747415087696
0.8042670221181547,0.1724138,0.51724136,284.24435038278807
0.825467889909585,0.1724138,0.5862069,286.01471325950723
0.8468688033253837,0.1724138,0.6551724,287.78572859937145
0.8684781132159147,0.1724138,0.7241379,289.55732166431756
0.8903042832431828,0.1724138,0.79310346,291.32942448460744
0.9123558442746489,0.1724138,0.86206895,293.1019835745114
0.9346415454447735,0.1724138,0.9310345,294.8749708679903
0.9571702127173868,0.1724138,1.0,296.6483488498182
0.2606892720993727,0.20689656,-1.0,236.77504698910258
0.28388703078118616,0.20689656,-0.9310345,238.6126610860419
0.30691939742511665,0.20689656,-0.86206895,240.4946876444675
0.3298307716797329,0.20689656,-0.79310346,242.41415553852477
0.352658001486415,0.20689656,-0.7241379,244.3653145732575
0.3754329056203832,0.20689656,-0.6551724,246.34337237201078
0.3981837338859166,0.20689656,-0.5862069,248.34431592311466
0.4209353890376226,0.20689656,-0.51724136,250.36475874597716
0.44371056289180844,0.20689656,-0.44827586,252.40182764856465
0.4665300760628483,0.20689656,-0.37931034,254.45308364469156
0.4894133723962801,0.20689656,-0.31034482,256.51644577958336
0.5123786202953674,0.20689656,-0.2413793,258.59012933334066
0.5354429237506049,0.20689656,-0.1724138,260.67260946804936
0.5586227379356342,0.20689656,-0.10344828,262.76257783933784
0.5819338585147851,0.20689656,-0.03448276,264.8589060400059
0.6053914118984989,0.20689656,0.03448276,266.960629242132
0.62901021102569,0.20689656,0.10344828,269.06691942658375
0.6528046964736529,0.20689656,0.1724138,271.1770629254818
0.6767891026883538,0.20689656,0.2413793,273.2904470163818
0.700977520820646,0.20689656,0.31034482,275.4065590622698
0.7253839274483397,0.20689656,0.37931034,277.5249533007492
0.7500221940492084,0.20689656,0.44827586,279.64525219832296
0.7749062697077386,0.20689656,0.51724136,281.76714913345046
0.800050151189882,0.20689656,0.5862069,283.8903791821251
0.8254678863102888,0.20689656,0.6551724,286.01472398878093
0.8511737219692438,0.20689656,0.7241379,288.1400173614228
0.8771820939668695,0.20689656,0.79310346,290.26611861075264
0.9035076149371144,0.20689656,0.86206895,292.3929195314053
0.9301652581538772,0.20689656,0.9310345,294.5203555504314
0.9571702137923646,0.20689656,1.0,296.64836219841743
0.14415103715128483,0.2413793,-1.0,228.88123328718382
0.1731947653072068,0.2413793,-0.9310345,230.58224648574884
0.20158179891163505,0.2413793,-0.86206895,232.43697186368368
0.22940589620164317,0.2413793,-0.79310346,234.4090561039048
0.256803268884985,0.2413793,-0.7241379,236.47366368096493
0.28388708898059484,0.2413793,-0.6551724,238.61265545202968
0.31074530056779703,0.2413793,-0.5862069,240.81216096630553
0.3374475568047743,0.2413793,-0.51724136,243.06126941952624
0.3640501963593302,0.2413793,-0.44827586,245.3512412691892
0.3906012092992987,0.2413793,-0.37931034,247.67500568410492
0.4171424086072124,0.2413793,-0.31034482,250.02678525481082
0.4437105724197919,0.2413793,-0.2413793,252.40182070728684
0.4703390367516096,0.2413793,-0.1724138,254.7961809843751
0.49705846905421375,0.2413793,-0.10344828,257.2065999220768
0.5238973499728059,0.2413793,-0.03448276,259.63034932837604
0.5508823223642515,0.2413793,0.03448276,262.0651544403157
0.5780389126546036,0.2413793,0.10344828,264.50911216540396
0.6053914275251249,0.2413793,0.1724138,266.96062432096915
0.6329633781325612,0.2413793,0.2413793,269.4183507262628
0.6607776887358033,0.2413793,0.31034482,271.88118299301334
0.6888569526759225,0.2413793,0.37931034,274.3481859301595
0.7172233788600326,0.2413793,0.44827586,276.81858237320193
0.7458991171961623,0.2413793,0.51724136,279.29174315807205
0.7749062874136099,0.2413793,0.5862069,281.7671422326551
0.8042670325088436,0.2413793,0.6551724,284.24435344647145
0.834003774815667,0.2413793,0.7241379,286.72304983658773
0.8641391921918479,0.2413793,0.79310346,289.2029663567206
0.894696281398323,0.2413793,0.86206895,291.68390310674374
0.9256986168136814,0.2413793,0.9310345,294.16573416317294
0.9571702128956932,0.2413793,1.0,296.6483532841305
0.04106913516292387,0.27586207,-1.0,224.6626880148338
0.06155954391630677,0.27586207,-0.9310345,225.30519899219445
0.0901426447341759,0.27586207,-0.86206895,226.33313030832372
0.12311284441913034,0.27586207,-0.79310346,227.79012347827918
0.1566769157014541,0.27586207,-0.7241379,229.5883858747398
0.18949298763737976,0.27586207,-0.6551724,231.62593354282546
0.22150539303736771,0.27586207,-0.5862069,233.8352259675229
0.25291085723406076,0.27586207,-0.51724136,236.17379133706515
0.28388706853596574,0.27586207,-0.44827586,238.61264999623302
0.3145680234145801,0.27586207,-0.37931034,241.13064425509918
0.3450562134025842,0.27586207,-0.31034482,243.7117088711929
0.37543289927120765,0.27586207,-0.2413793,246.34336027455538
0.4057663465143157,0.27586207,-0.1724138,249.01576912155662
0.4361148875302551,0.27586207,-0.10344828,251.72110414244682
0.4665300940650423,0.27586207,-0.03448276,254.45307177511626
0.49705845887786565,0.27586207,0.03448276,257.2065930460168
0.5277427803212196,0.27586207,0.10344828,259.9775455840289
0.558622747529462,0.27586207,0.1724138,262.76256693982896
0.5897360178947254,0.27586207,0.2413793,265.55891116287114
0.6211184365708113,0.27586207,0.31034482,268.3643492882627
0.6528046933451982,0.27586207,0.37931034,271.17705051259543
0.6848285455441546,0.27586207,0.44827586,273.99552459234354
0.7172233628988064,0.27586207,0.51724136,276.8185788541598
0.7500222000615102,0.27586207,0.5862069,279.64524192790816
0.7832580018357763,0.27586207,0.6551724,282.47474058928674
0.8169639863592899,0.27586207,0.7241379,285.30648336484285
0.8511737351537038,0.27586207,0.79310346,288.1400055583305
0.8859212857936,0.27586207,0.86206895,290.97496281506324
0.9212415503775025,0.27586207,0.9310345,293.81113325332456
0.9571702127615651,0.27586207,1.0,296.64834885355344
0.012920712409769807,0.31034482,-1.0,223.6097862166899
0.017576655681836525,0.31034482,-0.9310345,223.84159917935108
0.024873609263042065,0.31034482,-0.86206895,224.13521775120037
0.037246877740491374,0.31034482,-0.79310346,224.5445532833021
0.05851930121690181,0.31034482,-0.7241379,225.20651572225188
0.0901427000375279,0.31034482,-0.6551724,226.3331390241063
0.12732519455680807,0.31034482,-0.5862069,227.99862060800984
0.16496354474731315,0.31034482,-0.51724136,230.07856568520248
0.2015818243794084,0.31034482,-0.44827586,232.43697659540015
0.23727169242679064,0.31034482,-0.37931034,234.9903981469016
0.2723120182751399,0.31034482,-0.31034482,237.68781055002182
0.306919430757066,0.31034482,-0.2413793,240.49468607030036
0.34125282472144536,0.31034482,-0.1724138,243.38609073077254
0.3754329204299973,0.31034482,-0.10344828,246.3433715107237
0.40955803192715995,0.31034482,-0.03448276,249.35228832091315
0.44371057871035263,0.31034482,0.03448276,252.4018245198127
0.47796263320714927,0.31034482,0.10344828,255.4833679723862
0.5123786464055669,0.31034482,0.1724138,258.5901294289814
0.5470174245690367,0.31034482,0.2413793,261.7167283537078
0.5819338603893731,0.31034482,0.31034482,264.85890389152416
0.6171797678509051,0.31034482,0.37931034,268.0132501635738
0.6528046995295145,0.31034482,0.44827586,271.17705663925824
0.6888569410039957,0.31034482,0.51724136,274.34818900124765
0.7253839398212723,0.31034482,0.5862069,277.52495023110333
0.7624326435967098,0.31034482,0.6551724,280.7060137211505
0.8000501377512089,0.31034482,0.7241379,283.89037382002914
0.8382839133475923,0.31034482,0.79310346,287.07726001513856
0.8771820859646849,0.31034482,0.86206895,290.26611094758437
0.9167939937553509,0.31034482,0.9310345,293.45656221849606
0.9571702127359862,0.31034482,1.0,296.6483575134159
0.005405089392611091,0.3448276,-1.0,223.08395169923728
0.007220536078352589,0.3448276,-0.9310345,223.23790854938528
0.00973172770749053,0.3448276,-0.86206895,223.41786807386416
0.013351095166309657,0.3448276,-0.79310346,223.6332992947488
0.01890993743462787,0.3448276,-0.7241379,223.90034421128968
0.028262627895248003,0.3448276,-0.6551724,224.2543694304153
0.04538281421433475,0.3448276,-0.5862069,224.79517883555278
0.0750023827279625,0.3448276,-0.51724136,225.76418222309883
0.11470954296979952,0.3448276,-0.44827586,227.38937122309056
0.15667689406116475,0.3448276,-0.37931034,229.5883914728576
0.1975643315202133,0.3448276,-0.31034482,232.16413677663314
0.2372716850684429,0.3448276,-0.2413793,234.99039517841595
0.27617531258211603,0.3448276,-0.1724138,237.99479834303193
0.3145680419270945,0.3448276,-0.10344828,241.1306530021858
0.3526580082284955,0.3448276,-0.03448276,244.3653089890576
0.39060121180188284,0.3448276,0.03448276,247.67500705232064
0.4285234232686923,0.3448276,0.10344828,251.04205844109046
0.4665301019968533,0.3448276,0.1724138,254.45308218183106
0.5047133514551023,0.3448276,0.2413793,257.8978471897242
0.5431559142870259,0.3448276,0.31034482,261.36848893683964
0.5819338603904517,0.3448276,0.37931034,264.8589038915271
0.6211184429942759,0.3448276,0.44827586,268.3643551071241
0.6607776758639142,0.3448276,0.51724136,271.8811859133143
0.7009775344727273,0.3448276,0.5862069,275.4065561441969
0.7417828061765142,0.3448276,0.6551724,278.9382877539126
0.7832579907586598,0.3448276,0.7241379,282.4747504005196
0.8254678942440545,0.3448276,0.79310346,286.01472214855227
0.8684781152747384,0.3448276,0.86206895,289.55732748853137
0.9123558663221732,0.3448276,0.9310345,293.101998594978
0.9571702136742237,0.3448276,1.0,296.64835776919176
0.0023254080595628487,0.37931034,-1.0,222.73606921045305
0.0032189721422042185,0.37931034,-0.9310345,222.85414871631468
0.004421472702218969,0.37931034,-0.86206895,222.98829525490322
0.006065117823853924,0.37931034,-0.79310346,223.14284802155055
0.00836939959866536,0.37931034,-0.7241379,223.32413894565826
0.011731052892925998,0.37931034,-0.6551724,223.5420513629149
0.016958293490655967,0.37931034,-0.5862069,223.81333291862404
0.0259361988793879,0.37931034,-0.51724136,224.17342968105402
0.043162026266078256,0.37931034,-0.44827586,224.72697679659677
0.07500235921374772,0.37931034,-0.37931034,225.76417463873094
0.11890593302060677,0.37931034,-0.31034482,227.5869644448161
0.16496351073562365,0.37931034,-0.2413793,230.07855416189
0.20958282108430462,0.37931034,-0.1724138,232.9896918693961
0.2529108572335785,0.37931034,-0.10344828,236.17379133706575
0.2954209799768431,0.37931034,-0.03448276,239.5485790424661
0.3374475411845899,0.37931034,0.03448276,243.06126170513244
0.3792256758301736,0.37931034,0.10344828,246.67536113067968
0.42093540223656617,0.37931034,0.1724138,250.36474870914424
0.46272290172992325,0.37931034,0.2413793,254.11030125819522
0.504713342997971,0.37931034,0.31034482,257.8978413820357
0.5470174164519885,0.37931034,0.37931034,261.71672223458836
0.5897360167946908,0.37931034,0.44827586,265.5589102444115
0.6329633568749623,0.37931034,0.51724136,269.41834675829625
0.6767891109934618,0.37931034,0.5862069,273.29043720265867
0.7213004519740277,0.37931034,0.6551724,277.17172903120746
0.766583390414302,0.37931034,0.7241379,281.05967691499967
0.8127239017183631,0.37931034,0.79310346,284.95241196099516
0.8598088419726096,0.37931034,0.86206895,288.84861715196723
0.9079271050081119,0.37931034,0.9310345,292.74744323098696
0.9571702127576952,0.37931034,1.0,296.64834885322614
0.0009018398053130991,0.41379312,-1.0,222.48135039646434
0.0013640192426358393,0.41379312,-0.9310345,222.57831707099908
0.0019972543126190257,0.41379312,-0.86206895,222.68685298162748
0.0028635093968082947,0.41379312,-0.79310346,222.80955365530997
0.0040564733478228214,0.41379312,-0.7241379,222.94991290677973
0.005725204854544402,0.41379312,-0.6551724,223.11298753047674
0.008124087910191213,0.41379312,-0.5862069,223.3063409095838
0.011731075739702867,0.41379312,-0.51724136,223.54206437822785
0.017576724781828135,0.41379312,-0.44827586,223.8415963821049
0.028262618025685114,0.41379312,-0.37931034,224.25437811841792
0.05022431903169288,0.41379312,-0.31034482,224.9446185627917
0.09014266146015618,0.41379312,-0.2413793,226.33314355898224
0.1399540628842581,0.41379312,-0.1724138,228.65372878812053
0.18949298503512538,0.41379312,-0.10344828,231.6259491139362
0.2372716947607746,0.41379312,-0.03448276,234.99040243502424
0.2838870683609114,0.41379312,0.03448276,238.6126632527114
0.32983078068475175,0.41379312,0.10344828,242.41415992107108
0.37543291734438033,0.41379312,0.1724138,246.34337859745992
0.42093539035146715,0.41379312,0.2413793,250.36475950759058
0.46653008304062105,0.41379312,0.31034482,254.45308807145597
0.5123786292733735,0.41379312,0.37931034,258.59013560077653
0.5586227389235466,0.41379312,0.44827586,262.76257860438113
0.6053913987826413,0.41379312,0.51724136,266.96063370086785
0.6528047009573068,0.41379312,0.5862069,271.1770673673123
0.7009775214836864,0.41379312,0.6551724,275.40655982830674
0.7500221771626734,0.41379312,0.7241379,279.645256647692
0.8000501537049034,0.41379312,0.79310346,283.89038362644686
0.8511737222816974,0.41379312,0.86206895,288.1400181277493
0.9035076402467719,0.41379312,0.9310345,292.3929313326813
0.9571702141307796,0.41379312,1.0,296.64836664626694
0.00025728525178947474,0.44827586,-1.0,222.28398624621386
0.00047973313781544697,0.44827586,-0.9310345,222.36679928336088
0.0008077073687239868,0.44827586,-0.86206895,222.45867277709073
0.0012764563472803016,0.44827586,-0.79310346,222.5614009492981
0.0019366038005403307,0.44827586,-0.7241379,222.67730412774847
0.0028635219173313345,0.44827586,-0.6551724,222.80953588828356
0.004174743901876531,0.44827586,-0.5862069,222.9625444190172
0.006065113813416817,0.44827586,-0.51724136,223.14285638224476
0.008885885389245098,0.44827586,-0.44827586,223.36067167752304
0.013351143056688318,0.44827586,-0.37931034,223.63329429950514
0.02118776895769611,0.44827586,-0.31034482,223.9948170383735
0.037246872266413045,0.44827586,-0.2413793,224.54455010199194
0.07146146831166016,0.44827586,-0.1724138,225.63938667554197
0.12311287075062137,0.44827586,-0.10344828,227.79013156758344
0.17728967341125296,0.44827586,-0.03448276,230.83881440872716
0.22940589732228314,0.44827586,0.03448276,234.40905654814082
0.2800335794548012,0.44827586,0.10344828,238.30309611272133
0.32983080548874527,0.44827586,0.1724138,242.4141547816352
0.3792256849164063,0.44827586,0.2413793,246.67536599109462
0.4285234232686845,0.44827586,0.31034482,251.04205844109046
0.47796263320711985,0.44827586,0.37931034,255.48336797238608
0.527742787099879,0.44827586,0.44827586,259.9775504774424
0.5780388962581459,0.44827586,0.51724136,264.5091146393705
0.6290102284218742,0.44827586,0.5862069,269.06691695956636
0.6808059541255355,0.44827586,0.6551724,273.6429491494712
0.7335702059033444,0.44827586,0.7241379,278.2315184624438
0.787444869081374,0.44827586,0.79310346,282.8286085107403
0.8425722105079918,0.44827586,0.86206895,287.4314825458382
0.8990973972195141,0.44827586,0.9310345,292.03841045015395
0.9571702133931281,0.44827586,1.0,296.6483577454253
2.3323650037927203e-5,0.4827586,-1.0,222.12538684520118
9.909960661297347e-5,0.4827586,-0.9310345,222.1979258972225
0.00024376919991067034,0.4827586,-0.86206895,222.2779438195484
0.0004797332404565504,0.4827586,-0.79310346,222.3667899173161
0.0008382333525065866,0.4827586,-0.7241379,222.46616038711522
0.001364019340086213,0.4827586,-0.6551724,222.5782989874632
0.0021233936608480754,0.4827586,-0.5862069,222.7062331963496
0.003218972858121163,0.4827586,-0.51724136,222.85414682524413
0.004818816407579011,0.4827586,-0.44827586,223.02819910090523
0.0072205493701598825,0.4827586,-0.37931034,223.23789694134285
0.011013352118498146,0.4827586,-0.31034482,223.49908755288362
0.017576712412309087,0.4827586,-0.2413793,223.84158327036113
0.030892269105383233,0.4827586,-0.1724138,224.34223264342305
0.061559581217025726,0.4827586,-0.10344828,225.30519835562484
0.11470954549148737,0.4827586,-0.03448276,227.38936361352557
0.17319478525063497,0.4827586,0.03448276,230.58223929704232
0.2294058853695131,0.4827586,0.10344828,234.4090518096275
0.28388708391949985,0.4827586,0.1724138,238.61265320126108
0.33744753934649846,0.4827586,0.2413793,243.0612607975548
0.3906012012345075,0.4827586,0.31034482,247.6750012754496
0.44371056864568903,0.4827586,0.37931034,252.40181841977488
0.49705845616396566,0.4827586,0.44827586,257.20659121240294
0.55088229595414,0.4827586,0.51724136,262.06515003695745
0.6053914224157557,0.4827586,0.5862069,266.9606198809523
0.660777680130298,0.4827586,0.6551724,271.8811742620595
0.7172233523359391,0.4827586,0.7241379,276.81857793857637
0.7749062845574591,0.4827586,0.79310346,281.76713778857226
0.8340037707868704,0.4827586,0.86206895,286.7230411006843
0.8946963085359392,0.4827586,0.9310345,291.6839072438929
0.957170212727672,0.4827586,1.0,296.64834885068774
1.9448214481430864e-5,0.51724136,-1.0,221.99459372946248
2.5344090313581273e-8,0.51724136,-0.9310345,222.05928255099283
2.6828817392211745e-5,0.51724136,-0.86206895,222.13034636941384
0.00011510173451058862,0.51724136,-0.79310346,222.20887412201648
0.00028574209613812927,0.51724136,-0.7241379,222.29619564796343
0.0005680065891356141,0.51724136,-0.6551724,222.39402532565478
0.0010039338645626908,0.51724136,-0.5862069,222.50461794040604
0.0016559416780978521,0.51724136,-0.51724136,222.63099071821136
0.002620693677979652,0.51724136,-0.44827586,222.77736504937158
0.004056476685950386,0.51724136,-0.37931034,222.94990485903747
0.006243008994248877,0.51724136,-0.31034482,223.15811369063314
0.009731632780675903,0.51724136,-0.2413793,223.41788283115338
0.015807379388488123,0.51724136,-0.1724138,223.7588836514691
0.02826263724615186,0.51724136,-0.10344828,224.2543720630107
0.058519306426154126,0.51724136,-0.03448276,225.2065124079586
0.11470957100014535,0.51724136,0.03448276,227.38937135537978
0.17728968419194305,0.51724136,0.10344828,230.8388181793747
0.2372717331319976,0.51724136,0.1724138,234.9904011801595
0.2954209964964538,0.51724136,0.2413793,239.54858656045718
0.3526580141885336,0.51724136,0.31034482,244.36531201939516
0.4095580367598585,0.51724136,0.37931034,249.35229106085944
0.4665301046519453,0.51724136,0.44827586,254.4530784915887
0.5238973342417215,0.51724136,0.51724136,259.6303536535047
0.5819338805978661,0.51724136,0.5862069,264.858905705774
0.6408845984035061,0.51724136,0.6551724,270.12154176016116
0.7009775134752816,0.51724136,0.7241379,275.4065543142668
0.7624326562269385,0.51724136,0.79310346,280.7060173964088
